Order_ID,Carrier,Carrier_Type,Origin_Hub,Destination_Store,Vehicle_Type,Route_Distance_KM,Service_Level,Scheduled_Departure_Hub,Actual_Departure_Hub,Scheduled_Arrival_Store,Actual_Arrival_Store,Departure_Delay_Min,Arrival_Delay_Min,Late_Departure_Flag,Late_Arrival_Flag,Transit_Damage_Flag,Damage_Type,Capacity_Units,Loaded_Units,Capacity_Utilization_Pct,Idle_Time_Min,Temp_Controlled,Avg_Temp_Celsius,MM_Cost_INR
ORD-025208,DHL-IN,Air,HUB-West-04,STORE-Mumbai-002,Truck,701.2,Standard,2024-08-19 22:49:03,2024-08-19 22:46:06,2024-08-20 16:32:22,2024-08-20 16:53:27,-2.9,24.0,0,1,0,None,350,267,76.3,42.2,0,,11325.7
ORD-025209,BlueDart,Air,HUB-West-04,STORE-Lucknow-001,Mini-Truck,806.5,Express,2024-01-18 12:45:59,2024-01-18 17:40:55,2024-01-19 12:30:11,2024-01-19 17:33:47,294.9,8.7,1,0,0,None,446,280,62.8,51.8,0,,26549.1
ORD-025210,DTDC,Ground,HUB-North-01,STORE-Delhi-002,Three-Wheeler,1085.4,Economy,2023-05-26 18:03:34,2023-05-26 18:15:04,2023-05-28 08:22:34,2023-05-28 08:31:44,11.5,-2.3,0,0,0,None,309,139,45.0,23.9,0,,16235.74
ORD-025211,Ekart,Ground,HUB-North-01,STORE-Hyderabad-001,Three-Wheeler,1627.8,Standard,2024-05-27 08:30:14,2024-05-27 08:37:24,2024-05-29 13:01:52,2024-05-29 13:19:42,7.2,10.6,0,0,0,None,472,282,59.7,12.0,0,,45830.44
ORD-025212,Delhivery,Ground,HUB-East-03,STORE-Surat-001,Van,1337.1,Express,2024-10-04 16:50:38,2024-10-04 16:47:44,2024-10-05 16:09:42,2024-10-05 16:14:06,-2.9,7.3,0,0,0,None,292,159,54.5,34.6,0,,34700.89
ORD-025213,Delhivery,Ground,HUB-North-01,STORE-Nagpur-001,Van,1188.5,Express,2023-02-27 23:31:46,2023-02-28 00:19:18,2023-03-01 04:07:55,2023-03-01 05:16:11,47.5,20.7,1,1,1,Crushed,119,100,84.0,12.5,0,,31290.08
ORD-025214,Delhivery,Ground,HUB-Central-05,STORE-Delhi-002,Truck,1256.0,Standard,2023-06-01 00:29:29,2023-06-01 00:29:46,2023-06-02 15:44:55,2023-06-02 15:52:11,0.3,7.0,0,0,0,None,225,204,90.7,5.5,0,,15453.74
ORD-025215,dhl-in,Air,HUB-West-04,STORE-Mumbai-002,Van,1439.2,Express,2023-01-28 16:58:16,2023-01-28 16:46:47,2023-01-30 00:58:29,2023-01-30 00:46:40,-11.5,-0.4,0,0,0,None,212,199,93.9,41.8,0,,29277.07
ORD-025216,DTDC,Ground,HUB-North-01,STORE-Delhi-002,Three-Wheeler,926.9,Standard,2023-09-01 20:38:24,2023-09-01 20:52:28,2023-09-03 08:32:26,2023-09-03 08:23:44,14.1,-22.8,0,0,0,None,449,417,92.9,17.1,0,,27199.55
ORD-025217,BlueDart,Air,HUB-East-03,STORE-Chennai-001,Bike,702.7,Economy,2023-11-29 21:02:11,2023-11-29 21:11:36,2023-12-01 02:04:03,2023-12-01 02:33:44,9.4,20.3,0,1,0,None,353,148,41.9,5.2,1,6.7,9590.38
ORD-025218,Ekart,Ground,HUB-West-04,STORE-Pune-001,Truck,1198.3,Standard,2024-01-20 08:41:41,2024-01-20 08:52:12,2024-01-21 22:56:33,2024-01-21 23:56:35,10.5,49.5,0,1,0,None,452,171,37.8,33.1,0,,32963.66
ORD-025219,FedEx-IN,Air,HUB-East-03,STORE-Hyderabad-001,Truck,1603.6,Standard,2024-10-21 13:16:10,2024-10-21 13:53:44,2024-10-23 03:51:45,2024-10-23 04:43:18,37.6,14.0,1,0,0,None,374,288,77.0,13.9,0,,47711.5
ORD-025220,Shadowfax,Bike,HUB-South-02,STORE-Nagpur-001,Bike,1772.3,Express,2024-06-13 19:43:03,2024-06-13 20:07:30,2024-06-17 14:53:10,2024-06-17 20:22:52,24.5,305.2,1,1,0,None,97,24,24.7,8.5,0,,25871.2
ORD-025221,DTDC,Ground,HUB-South-02,STORE-Indore-001,Truck,955.2,Economy,2023-02-04 12:05:00,2023-02-04 12:04:24,2023-02-05 16:49:30,2023-02-05 16:47:38,-0.6,-1.3,0,0,0,None,209,209,100.0,6.7,0,,18455.66
ORD-025222,Shadowfax,Bike,HUB-South-02,STORE-Jaipur-001,Van,279.1,Standard,2023-07-09 22:28:25,2023-07-09 22:20:24,2023-07-10 05:34:28,2023-07-10 06:10:32,-8.0,44.1,0,1,0,None,433,24,5.5,9.7,1,5.5,8557.66
ORD-025223,XpressBees,Ground,HUB-East-03,STORE-Kolkata-001,Bike,778.7,Express,2024-11-13 00:57:24,2024-11-13 06:07:04,2024-11-14 23:31:32,2024-11-15 13:27:26,309.7,526.2,1,1,0,None,105,17,16.2,2.5,0,,25488.2
ORD-025224,Ekart,Ground,HUB-East-03,STORE-Ahmedabad-001,Three-Wheeler,1301.4,Standard,2023-04-20 10:11:58,2023-04-20 10:17:41,2023-04-22 06:14:35,2023-04-22 06:10:33,5.7,-9.8,0,0,0,None,140,106,75.7,29.7,0,,27363.71
ORD-025225,Shadowfax,Bike,HUB-North-01,STORE-Mumbai-001,Mini-Truck,1190.1,Standard,2024-10-17 03:53:53,2024-10-17 04:25:48,2024-10-18 09:54:28,2024-10-18 16:43:01,31.9,376.6,1,1,0,None,308,38,12.3,14.5,1,,24383.0
ORD-025226,DTDC,Ground,HUB-West-04,STORE-Delhi-001,Mini-Truck,469.8,Economy,2023-07-08 06:46:05,2023-07-08 07:05:09,2023-07-08 17:17:23,2023-07-08 17:36:33,19.1,0.1,1,0,0,None,414,34,8.2,8.9,0,,10995.65
ORD-025227,Delhivery,Ground,HUB-East-03,STORE-Ahmedabad-001,Van,1284.4,Standard,2024-10-27 16:15:38,2024-10-27 16:49:11,2024-10-29 02:32:49,2024-10-29 03:09:20,33.6,3.0,1,0,0,None,248,209,84.3,3.8,0,,40271.31
ORD-025228,Ekart,Ground,HUB-South-02,STORE-Kolkata-001,Bike,553.0,Standard,2024-05-19 15:17:49,2024-05-19 15:04:26,2024-05-20 20:50:17,2024-05-20 20:31:15,-13.4,-5.7,0,0,0,None,334,244,73.1,6.4,0,,11750.06
ORD-025229,Delhivery,Ground,HUB-North-01,STORE-Jaipur-001,Truck,371.4,Standard,2024-07-24 09:25:20,2024-07-24 10:15:42,2024-07-24 17:15:09,2024-07-24 18:43:56,50.4,38.4,1,1,0,None,98,94,95.9,0.5,1,5.3,5519.49
ORD-025230,Ekart,Ground,HUB-South-02,STORE-Ahmedabad-001,Mini-Truck,1243.4,Standard,2023-08-26 23:25:40,2023-08-26 23:37:35,2023-08-28 11:23:20,2023-08-28 12:03:29,11.9,28.2,0,1,0,None,370,90,24.3,37.0,0,,28580.31
ORD-025231,XpressBees,Ground,HUB-East-03,STORE-Lucknow-001,Mini-Truck,374.1,Express,2023-11-21 14:12:17,2023-11-21 14:20:01,2023-11-22 00:41:04,2023-11-22 00:51:03,7.7,2.2,0,0,0,None,201,171,85.1,27.2,1,3.9,4929.84
ORD-025232,Ekart,Ground,HUB-North-01,STORE-Mumbai-001,Three-Wheeler,317.7,Express,2023-05-26 02:12:28,2023-05-26 02:28:19,2023-05-26 15:10:11,2023-05-26 15:29:31,15.9,3.5,1,0,0,None,411,76,18.5,8.6,0,,4839.09
ORD-025233,BlueDart,Air,HUB-North-01,STORE-Chennai-001,Van,653.8,Express,2023-02-19 11:56:16,2023-02-19 12:26:45,2023-02-20 04:34:16,2023-02-20 06:16:59,30.5,72.2,1,1,0,None,154,131,85.1,8.3,0,,8581.48
ORD-025234,DTDC,Ground,HUB-Central-05,STORE-Ahmedabad-001,Van,136.4,Standard,2024-11-16 14:14:05,2024-11-16 14:19:53,2024-11-16 17:00:47,2024-11-16 16:59:19,5.8,-7.3,0,0,0,None,123,91,74.0,9.9,1,3.3,3845.27
ORD-025235,Delhivery,Ground,HUB-North-01,STORE-Surat-001,Truck,655.0,Standard,2024-05-11 17:21:13,2024-05-11 17:21:10,2024-05-12 12:05:03,2024-05-12 12:16:46,-0.0,11.7,0,0,0,None,222,220,99.1,16.5,0,,22158.8
ORD-025236,Shadowfax,Bike,HUB-North-01,STORE-Lucknow-001,Three-Wheeler,,Standard,2023-03-24 15:04:37,2023-03-24 21:55:56,2023-03-25 22:11:55,2023-03-26 05:06:42,411.3,3.5,1,0,0,None,318,52,16.4,37.0,0,,28335.76
ORD-025237,DHL-IN,Air,HUB-South-02,STORE-Nagpur-001,Mini-Truck,489.3,Express,2024-04-08 11:22:36,2024-04-08 11:37:19,2024-04-09 01:05:37,2024-04-09 01:27:22,14.7,7.0,0,0,0,None,92,13,14.1,21.8,0,,16887.14
ORD-025238,FedEx-IN,Air,HUB-South-02,STORE-Mumbai-001,Bike,1327.2,Express,2024-09-24 03:09:38,2024-09-24 03:00:27,2024-09-26 04:54:58,2024-09-26 04:49:49,-9.2,4.0,0,0,0,None,334,167,50.0,0.2,0,,36058.08
ORD-025239,DHL-IN,Air,HUB-West-04,STORE-Delhi-001,Truck,1359.8,Standard,2024-07-12 16:19:13,2024-07-12 16:20:27,2024-07-14 07:25:02,2024-07-14 07:19:09,1.2,-7.1,0,0,0,None,190,72,37.9,2.1,0,,24882.88
ORD-025240,DTDC,Ground,HUB-South-02,STORE-Indore-001,Van,1786.1,Express,2024-06-16 02:16:20,2024-06-16 02:43:36,2024-06-18 02:13:27,2024-06-18 03:14:23,27.3,33.7,1,1,0,None,218,33,15.1,9.9,0,,54771.66
ORD-025241,DHL-IN,Air,HUB-West-04,STORE-Mumbai-002,Van,1017.6,Standard,2024-01-11 11:33:48,2024-01-11 11:47:08,2024-01-12 14:30:23,2024-01-12 14:38:26,13.3,-5.3,0,0,0,None,93,70,75.3,3.1,0,,12738.57
ORD-025242,Delhivery,Ground,HUB-Central-05,STORE-Surat-001,Van,488.4,Standard,2024-10-25 10:11:08,2024-10-25 10:20:54,2024-10-25 23:16:45,2024-10-25 23:29:16,9.8,2.7,0,0,0,None,442,169,38.2,2.4,0,,16446.38
ORD-025243,Delhivery,Ground,HUB-North-01,STORE-Delhi-001,Three-Wheeler,1502.9,Standard,2023-12-01 10:12:02,2023-12-01 10:11:52,2023-12-04 05:26:21,2023-12-04 05:24:41,-0.2,-1.5,0,0,0,None,249,47,18.9,24.8,0,,42396.32
ORD-025244,XpressBees,Ground,HUB-East-03,STORE-Delhi-002,Truck,346.7,Same-Day,2023-10-31 17:35:25,2023-10-31 17:39:42,2023-11-01 04:56:47,2023-11-01 05:16:13,4.3,15.2,0,1,0,None,99,32,32.3,54.7,1,4.6,6299.98
ORD-025245,DHL-IN,Air,HUB-East-03,STORE-Indore-001,Mini-Truck,191.5,Economy,2024-11-04 15:47:30,2024-11-04 15:53:29,2024-11-04 21:11:23,2024-11-04 21:31:22,6.0,14.0,0,0,0,None,82,28,34.1,5.8,0,,2481.13
ORD-025246,DTDC,Ground,HUB-West-04,STORE-Kolkata-001,Mini-Truck,179.2,Standard,2024-07-10 00:31:53,2024-07-10 00:29:47,2024-07-10 04:06:50,2024-07-10 04:09:36,-2.1,4.9,0,0,0,None,465,294,63.2,13.7,0,,4235.0
ORD-025247,Delhivery,Ground,HUB-North-01,STORE-Surat-001,Van,431.9,Same-Day,2024-08-18 12:34:10,2024-08-18 13:39:29,2024-08-18 23:52:36,2024-08-19 00:49:17,65.3,-8.6,1,0,0,None,86,38,44.2,0.1,0,,6289.34
ORD-025248,DHL-IN,Air,HUB-South-02,STORE-Delhi-001,Three-Wheeler,1218.8,Economy,2024-10-12 01:07:30,2024-10-12 01:08:31,2024-10-13 23:09:50,2024-10-13 23:23:04,1.0,12.2,0,0,0,None,398,202,50.8,2.9,1,6.1,18974.85
ORD-025249,FedEx-IN,Air,HUB-East-03,STORE-Mumbai-001,Mini-Truck,1775.1,Express,2024-10-03 00:59:18,2024-10-03 00:42:29,2024-10-04 18:10:18,2024-10-04 18:20:15,-16.8,26.8,0,1,0,None,360,78,21.7,3.0,0,,55817.61
ORD-025250,BlueDart,Air,HUB-East-03,STORE-Chennai-001,Truck,1766.9,Same-Day,2024-01-14 11:28:30,2024-01-14 11:13:25,2024-01-16 06:38:55,2024-01-16 06:06:22,-15.1,-17.5,0,0,0,None,367,185,50.4,13.3,0,,57436.24
ORD-025251,Delhivery,Ground,HUB-West-04,STORE-Mumbai-002,Mini-Truck,342.8,Standard,2023-06-25 13:33:59,2023-06-25 13:42:48,2023-06-25 20:21:48,2023-06-25 21:18:09,8.8,47.5,0,1,0,None,434,53,12.2,6.4,1,6.8,6473.04
ORD-025252,Delhivery,Ground,HUB-East-03,STORE-Delhi-001,Truck,580.8,Standard,2024-10-28 10:01:25,2024-10-28 09:40:57,2024-10-28 23:51:52,2024-10-28 23:43:24,-20.5,12.0,0,0,0,None,296,67,22.6,35.9,0,,12779.39
ORD-025253,FedEx-IN,Air,HUB-North-01,STORE-Bangalore-001,Van,250.0,Express,2023-01-13 14:22:07,2023-01-13 14:09:20,2023-01-13 19:54:47,2023-01-13 19:55:21,-12.8,13.4,0,0,0,None,142,17,12.0,31.3,0,,6724.85
ORD-025254,Shadowfax,Bike,HUB-North-01,STORE-Lucknow-001,Truck,1414.8,Express,2024-04-24 07:19:58,2024-04-24 06:52:44,2024-04-25 13:50:39,2024-04-25 13:09:51,-27.2,-13.6,0,0,0,None,142,116,81.7,15.6,0,,45749.8
ORD-025255,DTDC,Ground,HUB-West-04,STORE-Lucknow-001,Van,1104.3,Express,2023-08-30 20:20:12,2023-08-30 20:37:44,2023-08-31 18:30:35,2023-08-31 18:52:37,17.5,4.5,1,0,0,None,86,24,27.9,12.6,1,5.1,27480.34
ORD-025256,Delhivery,Ground,HUB-West-04,STORE-Delhi-002,Mini-Truck,1361.9,Standard,2024-04-21 22:02:57,2024-04-21 22:46:10,2024-04-23 07:37:57,2024-04-23 16:07:55,43.2,466.7,1,1,0,None,233,28,12.0,2.7,1,5.7,30441.86
ORD-025257,FedEx-IN,Air,HUB-Central-05,STORE-Delhi-002,Mini-Truck,1460.7,Express,2023-05-05 07:43:05,2023-05-05 07:45:49,2023-05-07 02:28:41,,2.7,27.2,0,1,0,None,466,209,44.8,8.9,0,,44994.6
ORD-025258,XpressBees,Ground,HUB-Central-05,STORE-Mumbai-001,Mini-Truck,1167.9,Economy,2023-10-11 08:52:29,2023-10-11 09:27:36,2023-10-12 16:40:28,2023-10-12 17:11:23,35.1,-4.2,1,0,0,None,407,355,87.2,10.9,0,,35021.66
ORD-025259,BlueDart,Air,HUB-West-04,STORE-Delhi-001,Bike,1438.9,Same-Day,2023-12-25 22:39:49,2023-12-25 22:30:00,2023-12-28 12:47:20,2023-12-28 12:30:24,-9.8,-7.1,0,0,0,None,461,405,87.9,24.6,1,,43175.97
ORD-025260,Ekart,Ground,HUB-East-03,STORE-Indore-001,Van,1349.0,Standard,2024-09-19 05:15:14,2024-09-19 05:10:09,2024-09-20 07:37:33,2024-09-20 07:28:26,-5.1,-4.0,0,0,1,Missing item,321,96,29.9,26.5,0,,42469.01
ORD-025261,DHL-IN,Air,HUB-West-04,STORE-Delhi-001,Mini-Truck,1159.8,Same-Day,2024-12-30 17:59:03,2024-12-30 17:54:08,2024-12-31 16:50:17,2024-12-31 17:04:39,-4.9,19.3,0,1,0,None,142,17,12.0,7.5,0,,39578.29
ORD-025262,Delhivery,Ground,HUB-Central-05,STORE-Delhi-001,Van,97.5,Standard,2023-08-22 02:36:19,2023-08-22 02:38:29,2023-08-22 05:09:36,2023-08-22 14:50:32,2.2,578.8,0,1,0,None,411,195,47.4,82.2,1,7.5,2951.88
ORD-025263,DHL-IN,Air,HUB-Central-05,STORE-Ahmedabad-001,Truck,1485.0,Standard,2023-10-05 23:35:10,2023-10-05 23:49:53,2023-10-07 18:43:16,2023-10-07 19:10:17,14.7,12.3,0,0,0,None,110,88,80.0,5.9,0,,40647.6
ORD-025264,Delhivery,Ground,HUB-Central-05,STORE-Lucknow-001,Mini-Truck,1203.7,Express,2023-10-12 19:20:41,2023-10-12 19:17:34,2023-10-14 02:51:24,2023-10-14 05:41:03,-3.1,172.8,0,1,0,None,355,225,63.4,5.7,0,,26553.22
ORD-025265,XpressBees,Ground,HUB-South-02,STORE-Chennai-001,Truck,1769.6,Standard,2023-08-03 14:43:58,2023-08-03 14:40:33,2023-08-06 00:07:34,2023-08-06 01:09:58,-3.4,65.8,0,1,0,None,414,331,80.0,0.5,1,7.5,57295.16
ORD-025266,DTDC,Ground,HUB-Central-05,STORE-Mumbai-002,Three-Wheeler,415.9,Express,2023-06-06 01:55:21,2023-06-06 01:50:41,2023-06-06 16:14:45,2023-06-06 16:09:47,-4.7,-0.3,0,0,0,None,278,169,60.8,0.8,0,,9013.75
ORD-025267,Ekart,Ground,HUB-East-03,STORE-Surat-001,Three-Wheeler,183.6,Express,2024-03-16 22:21:08,2024-03-16 22:12:50,2024-03-17 07:00:34,2024-03-17 07:22:35,-8.3,30.3,0,1,0,None,491,151,30.8,15.4,0,,5032.19
ORD-025268,BlueDart,Air,HUB-East-03,STORE-Mumbai-001,Bike,643.4,Standard,2024-09-25 23:07:53,2024-09-25 23:07:37,2024-09-26 23:50:29,2024-09-26 23:48:26,-0.3,-1.8,0,0,0,None,126,27,21.4,14.4,0,,22361.45
ORD-025269,DTDC,Ground,HUB-North-01,STORE-Delhi-002,Truck,776.1,Express,2024-04-27 14:00:01,2024-04-27 13:54:25,2024-04-28 11:00:06,2024-04-28 11:23:53,-5.6,29.4,0,1,0,None,385,277,71.9,3.4,0,,18122.99
ORD-025270,Shadowfax,Bike,HUB-North-01,STORE-Jaipur-001,Van,364.7,Standard,2023-10-22 20:56:20,2023-10-22 21:07:55,2023-10-23 04:08:48,2023-10-23 04:24:00,11.6,3.6,0,0,0,None,384,354,92.2,2.2,0,,9338.1
ORD-025271,XpressBees,Ground,HUB-East-03,STORE-Pune-001,Three-Wheeler,1459.6,Economy,2024-12-07 15:06:37,2024-12-07 15:38:00,2024-12-10 00:20:57,2024-12-10 08:54:49,31.4,482.5,1,1,0,None,186,42,22.6,41.2,0,,36747.26
ORD-025272,Ekart,Ground,HUB-West-04,STORE-Nagpur-001,Bike,1434.2,Standard,2023-04-17 11:46:45,2023-04-17 12:16:15,2023-04-20 03:55:51,2023-04-20 04:22:11,29.5,-3.2,1,0,0,None,378,158,41.8,0.5,1,7.8,27765.61
ORD-025273,Ekart,Ground,HUB-North-01,STORE-Mumbai-001,Bike,439.7,Standard,2023-12-12 23:10:57,2023-12-12 23:35:49,2023-12-13 20:38:55,2023-12-13 20:51:47,24.9,-12.0,1,0,0,None,406,285,70.2,1.8,0,,9669.44
ORD-025274,FedEx-IN,Air,HUB-East-03,STORE-Bangalore-001,Truck,1239.5,Express,2024-10-24 02:01:25,2024-10-24 02:27:52,2024-10-25 08:23:19,2024-10-25 08:58:38,26.5,8.9,1,0,0,None,482,362,75.1,10.4,1,5.6,16361.22
ORD-025275,Ekart,Ground,HUB-Central-05,STORE-Ahmedabad-001,Three-Wheeler,1041.9,Standard,2023-04-09 18:46:08,2023-04-09 18:55:12,2023-04-11 06:45:45,2023-04-11 07:18:35,9.1,23.8,0,1,0,None,383,372,97.1,11.1,0,,14318.64
ORD-025276,Ekart,Ground,HUB-West-04,STORE-Chennai-001,Mini-Truck,278.8,Standard,2023-02-15 02:19:12,2023-02-15 02:08:47,2023-02-15 08:47:54,2023-02-15 11:26:11,-10.4,168.7,0,1,0,None,140,35,25.0,4.3,1,6.3,7079.25
ORD-025277,Ekart,Ground,HUB-West-04,STORE-Lucknow-001,Three-Wheeler,942.8,Standard,2024-05-22 17:08:06,2024-05-22 17:28:25,2024-05-23 22:13:25,2024-05-23 22:32:04,20.3,-1.7,1,0,0,None,97,65,67.0,48.5,1,3.2,30443.06
ORD-025278,XpressBees,Ground,HUB-North-01,STORE-Lucknow-001,Three-Wheeler,1150.7,Express,2023-12-08 23:43:43,2023-12-09 00:46:15,2023-12-11 05:28:42,2023-12-11 06:26:59,62.5,-4.3,1,0,0,None,350,202,57.7,20.3,0,,28391.14
ORD-025279,DHL-IN,Air,HUB-North-01,STORE-Bangalore-001,Truck,375.6,Standard,2023-08-11 12:59:18,2023-08-11 12:56:06,2023-08-11 21:56:49,2023-08-11 21:41:11,-3.2,-12.4,0,0,0,None,140,101,72.1,62.8,0,,4983.38
ORD-025280,BlueDart,Air,HUB-West-04,STORE-Mumbai-002,Three-Wheeler,830.6,Standard,2024-11-06 16:47:47,2024-11-06 17:09:06,2024-11-07 17:50:37,2024-11-07 17:43:08,21.3,-28.8,1,0,1,Crushed,69,69,100.0,42.5,0,,20212.02
ORD-025281,Shadowfax,Bike,HUB-Central-05,STORE-Kolkata-001,Three-Wheeler,584.4,Express,2023-01-16 02:10:25,2023-01-16 02:29:27,2023-01-16 22:57:03,2023-01-16 23:54:21,19.0,38.3,1,1,0,None,93,57,61.3,0.5,1,7.3,18279.38
ORD-025282,Ekart,Ground,HUB-West-04,STORE-Pune-001,Truck,657.8,Standard,2023-08-11 01:52:59,2023-08-11 01:51:37,2023-08-11 17:11:51,2023-08-11 17:08:47,-1.4,-1.7,0,0,1,Missing item,466,455,97.6,3.8,0,,13195.57
ORD-025283,Shadowfax,Bike,HUB-East-03,STORE-Nagpur-001,Mini-Truck,797.9,Express,2024-11-02 02:31:59,2024-11-02 02:32:24,2024-11-03 02:19:55,2024-11-03 02:16:04,0.4,-4.3,0,0,0,None,382,373,97.6,21.3,0,,24338.9
ORD-025284,BlueDart,Air,HUB-North-01,STORE-Kolkata-001,Three-Wheeler,204.4,Standard,2023-06-02 14:55:11,2023-06-02 14:59:04,2023-06-03 00:29:37,2023-06-03 00:47:19,3.9,13.8,0,0,0,None,95,63,66.3,2.4,0,,4182.37
ORD-025285,DTDC,Ground,HUB-East-03,STORE-Lucknow-001,Van,526.2,Same-Day,2024-10-07 10:36:27,2024-10-07 10:28:46,2024-10-08 00:49:48,2024-10-08 00:52:56,-7.7,10.8,0,0,0,None,392,128,32.7,6.5,0,,14075.97
ORD-025286,Shadowfax,Bike,HUB-Central-05,STORE-Delhi-002,Mini-Truck,649.4,Standard,2023-02-14 00:56:42,2023-02-14 01:03:03,2023-02-14 12:56:31,2023-02-14 13:36:45,6.4,33.9,0,1,0,None,82,26,31.7,29.1,1,4.5,10379.4
ORD-025287,FedEx-IN,Air,HUB-North-01,STORE-Mumbai-002,Three-Wheeler,1689.7,Standard,2023-06-25 21:32:51,2023-06-25 21:34:39,2023-06-28 14:24:20,2023-06-28 15:27:52,1.8,61.7,0,1,0,None,450,319,70.9,6.9,0,,22599.1
ORD-025288,BlueDart,Air,HUB-North-01,STORE-Bangalore-001,Three-Wheeler,773.1,Express,2023-05-31 06:45:41,2023-05-31 06:51:48,2023-06-01 16:30:23,2023-06-01 16:53:39,6.1,17.1,0,1,0,None,103,71,68.9,10.2,0,,20298.63
ORD-025289,BlueDart,Air,HUB-East-03,STORE-Ahmedabad-001,Van,1757.2,Standard,2023-02-16 17:01:49,2023-02-16 16:53:37,2023-02-18 07:16:34,2023-02-18 07:21:41,-8.2,13.3,0,0,0,None,316,181,57.3,10.9,0,,43733.17
ORD-025290,XpressBees,Ground,HUB-Central-05,STORE-Hyderabad-001,Mini-Truck,1598.9,Express,2024-05-04 01:04:34,2024-05-04 01:33:49,2024-05-05 11:06:27,2024-05-05 11:30:41,29.3,-5.0,1,0,0,None,185,39,21.1,21.9,0,,42071.89
ORD-025291,Delhivery,Ground,HUB-East-03,STORE-Nagpur-001,Van,621.3,Standard,2023-03-20 09:58:42,2023-03-20 09:45:18,2023-03-21 01:19:56,2023-03-21 10:51:42,-13.4,585.2,0,1,0,None,472,362,76.7,34.3,0,,20030.86
ORD-025292,DTDC,Ground,HUB-South-02,STORE-Chennai-001,Truck,810.3,Standard,2023-03-20 07:29:56,2023-03-20 07:23:49,2023-03-20 23:47:31,2023-03-21 02:59:14,-6.1,197.8,0,1,1,Wet damage,91,85,93.4,7.5,0,,10797.93
ORD-025293,Ekart,Ground,HUB-South-02,STORE-Bangalore-001,Mini-Truck,242.9,Express,2023-02-23 07:29:19,2023-02-23 07:35:39,2023-02-23 14:40:31,2023-02-23 15:30:08,6.3,43.3,0,1,0,None,345,185,53.6,4.9,0,,4463.72
ORD-025294,Shadowfax,Bike,HUB-West-04,STORE-Indore-001,Three-Wheeler,1730.0,Same-Day,2024-09-14 19:05:12,2024-09-14 18:58:44,2024-09-17 19:13:34,2024-09-17 19:19:27,-6.5,12.3,0,0,0,None,139,56,40.3,31.5,0,,22617.69
ORD-025295,FedEx-IN,Air,HUB-Central-05,STORE-Ahmedabad-001,Bike,1166.3,Standard,2024-04-26 16:30:36,2024-04-26 16:47:03,2024-04-28 11:45:42,2024-04-28 12:12:16,16.5,10.1,1,0,0,None,315,25,7.9,17.5,0,,30800.89
ORD-025296,XpressBees,Ground,HUB-East-03,STORE-Surat-001,Bike,577.5,Standard,2023-02-26 20:52:15,2023-02-26 20:36:17,2023-02-28 01:54:36,2023-02-28 01:49:13,-16.0,10.6,0,0,0,None,400,115,28.7,3.4,0,,16204.64
ORD-025297,Delhivery,Ground,HUB-East-03,STORE-Surat-001,Three-Wheeler,1001.9,Express,2023-02-08 11:00:29,2023-02-08 11:59:57,2023-02-10 12:53:37,2023-02-10 13:57:01,59.5,3.9,1,0,0,None,147,135,91.8,16.9,0,,18168.65
ORD-025298,Shadowfax,Bike,HUB-South-02,STORE-Delhi-002,Van,902.8,Express,2024-10-27 03:55:32,2024-10-27 03:50:54,2024-10-27 23:22:39,2024-10-27 23:16:09,-4.6,-1.9,0,0,0,None,197,29,14.7,35.2,0,,28813.18
ORD-025299,XpressBees,Ground,HUB-Central-05,STORE-Lucknow-001,Three-Wheeler,1108.0,Standard,2024-07-26 14:03:14,2024-07-26 14:04:41,2024-07-28 12:50:48,2024-07-28 12:32:38,1.5,-19.6,0,0,0,None,394,97,24.6,19.7,1,5.6,26738.19
ORD-025300,Shadowfax,Bike,HUB-East-03,STORE-Delhi-002,Mini-Truck,1294.2,Standard,2024-05-07 22:36:08,2024-05-07 23:19:07,2024-05-09 04:55:51,2024-05-09 05:43:05,43.0,4.2,1,0,0,None,497,358,72.0,82.4,0,,21924.9
ORD-025301,XpressBees,Ground,HUB-Central-05,STORE-Delhi-002,Three-Wheeler,738.0,Express,2023-12-05 00:09:00,2023-12-04 23:49:27,2023-12-06 11:04:24,2023-12-06 10:51:49,-19.5,7.0,0,0,0,None,346,279,80.6,17.4,0,,10283.94
ORD-025302,BlueDart,Air,HUB-Central-05,STORE-Kolkata-001,Bike,1038.3,Express,2024-08-21 02:34:02,2024-08-21 03:29:59,2024-08-23 12:48:05,2024-08-23 14:19:29,56.0,35.4,1,1,0,None,55,19,34.5,10.1,1,2.8,17190.89
ORD-025303,Delhivery,Ground,HUB-West-04,STORE-Chennai-001,Mini-Truck,164.2,Economy,2024-11-23 09:28:06,2024-11-23 09:32:53,2024-11-23 13:52:23,2024-11-23 14:05:54,4.8,8.7,0,0,0,None,294,134,45.6,113.6,1,5.2,4739.27
ORD-025304,FedEx-IN,Air,HUB-West-04,STORE-Chennai-001,Bike,99.6,Standard,2023-10-30 21:18:58,2023-10-30 22:20:21,2023-10-31 02:20:59,2023-10-31 03:37:06,61.4,14.7,1,0,0,None,197,41,20.8,37.7,0,,1427.84
ORD-025305,BlueDart,Air,HUB-West-04,STORE-Chennai-001,Three-Wheeler,1550.4,Standard,2023-08-20 06:24:52,2023-08-20 06:28:09,2023-08-23 06:49:27,2023-08-23 06:48:46,3.3,-4.0,0,0,0,None,154,32,20.8,17.8,0,,39308.56
