Order_ID,Order_Value_INR,Priority,Product_Category,Customer_Segment,SKU_Count
ORD-026073,345.93,Medium,Apparel,B2C,14
ORD-026074,264.07,Medium,Furniture,B2B,12
ORD-026075,72.06,Low,Electronics,B2B,5
ORD-026076,253.01,High,Electronics,B2C,12
ORD-026077,818.59,Low,FMCG,B2C,6
ORD-026078,842.18,Medium,Apparel,D2C,2
ORD-026079,169.97,Medium,Electronics,B2B,5
ORD-026080,126.17,Medium,Grocery,B2C,12
ORD-026081,316.55,Medium,FMCG,B2C,1
ORD-026082,225.05,Low,Grocery,B2C,8
ORD-026083,104.28,Low,Auto Parts,B2C,9
ORD-026084,164.14,Medium,Pharma,D2C,14
ORD-026085,445.29,High,FMCG,D2C,13
ORD-026086,208.58,Medium,Grocery,B2C,1
ORD-026087,284.37,Medium,Apparel,D2C,7
ORD-026088,223.59,Medium,Grocery,B2B,13
ORD-026089,168.79,Medium,Electronics,B2C,3
ORD-026090,172.32,Medium,Grocery,B2C,14
ORD-026091,230.03,High,Books,B2B,10
ORD-026092,539.44,Medium,Grocery,B2C,14
ORD-026093,338.27,Medium,Electronics,B2C,5
ORD-026094,549.31,Low,Pharma,D2C,8
ORD-026095,240.86,High,Apparel,B2B,9
ORD-026096,588.49,Low,Pharma,B2C,4
ORD-026097,429.98,High,Apparel,B2C,12
ORD-026098,151.79,Medium,Furniture,B2C,13
ORD-026099,350.35,Medium,FMCG,B2C,13
ORD-026100,178.96,Medium,FMCG,B2C,5
ORD-026101,,Medium,FMCG,B2B,13
ORD-026102,133.61,Low,Furniture,B2C,3
ORD-026103,1235.71,Medium,Pharma,D2C,5
ORD-026104,23.4,Medium,Auto Parts,B2C,4
ORD-026105,428.97,Medium,FMCG,D2C,7
ORD-026106,62.33,Medium,Electronics,B2C,5
ORD-026107,262.85,Medium,Apparel,B2B,14
ORD-026108,149.49,Low,FMCG,B2C,8
ORD-026109,20.49,Low,Electronics,D2C,10
ORD-026110,2597.18,Low,Furniture,B2C,12
ORD-026111,140.51,Medium,Auto Parts,B2C,9
ORD-026112,227.26,Medium,Apparel,B2C,1
ORD-026113,326.25,High,Auto Parts,B2C,8
ORD-026114,135.91,Medium,Apparel,B2C,5
ORD-026115,252.36,Low,Books,B2C,3
ORD-026116,128.47,High,Pharma,B2C,11
ORD-026117,190.29,Medium,FMCG,B2C,6
ORD-026118,266.47,Medium,Pharma,B2C,11
ORD-026119,260.74,Medium,Furniture,B2C,3
ORD-026120,153.86,Medium,FMCG,B2B,13
ORD-026121,2064.39,Medium,Books,B2B,1
ORD-026122,148.04,Low,Auto Parts,B2C,5
ORD-026123,610.36,High,Pharma,B2B,14
ORD-026124,268.71,High,Grocery,B2C,7
ORD-026125,81.93,Low,Auto Parts,B2C,10
ORD-026126,68.61,High,Auto Parts,B2C,5
ORD-026127,311.93,Medium,Auto Parts,B2C,2
ORD-026128,292.74,Low,FMCG,B2C,1
ORD-026129,365.77,Low,Furniture,B2C,6
ORD-026130,351.9,High,Books,D2C,2
ORD-026131,2058.31,High,Pharma,B2C,13
ORD-026132,132.21,Low,FMCG,D2C,7
ORD-026133,117.99,Medium,Pharma,B2B,10
ORD-026134,340.02,Medium,Books,D2C,6
ORD-026135,154.72,Medium,Books,B2C,5
ORD-026136,224.38,Medium,Auto Parts,B2C,12
ORD-026137,1235.69,High,Electronics,B2C,13
ORD-026138,141.94,Medium,Auto Parts,B2B,11
ORD-026139,441.52,High,Pharma,B2B,7
ORD-026140,175.71,Medium,Books,B2C,7
ORD-026141,36.35,Medium,Auto Parts,B2C,9
ORD-026142,309.73,Low,Auto Parts,B2C,3
ORD-026143,187.3,Medium,Auto Parts,B2C,3
ORD-026144,201.32,Low,Electronics,B2C,8
ORD-026145,541.02,High,FMCG,B2C,7
ORD-026146,291.98,Low,Books,B2C,2
ORD-026147,1117.78,High,Furniture,D2C,10
ORD-026148,140.68,High,Electronics,B2B,12
ORD-026149,618.0,High,FMCG,B2C,7
ORD-026150,567.37,Low,Books,D2C,2
ORD-026151,230.88,Medium,FMCG,D2C,6
ORD-026152,254.85,Medium,Books,B2B,2
ORD-026153,497.97,Medium,Furniture,D2C,1
ORD-026154,,Low,Pharma,B2C,5
ORD-026155,115.09,Medium,Electronics,B2C,9
ORD-026156,303.44,Medium,Electronics,B2C,2
ORD-026157,89.34,Medium,Pharma,B2B,6
ORD-026158,703.5,Medium,FMCG,B2B,9
ORD-026159,134.63,Low,Auto Parts,B2C,8
ORD-026160,372.66,Medium,Pharma,D2C,1
ORD-026161,324.03,Medium,Pharma,B2B,14
ORD-026162,61.6,High,Books,B2C,3
ORD-026163,50.94,High,Electronics,B2B,4
ORD-026164,355.63,Medium,Pharma,B2B,7
ORD-026165,304.72,Low,Auto Parts,B2C,13
ORD-026166,39.85,Low,Books,D2C,9
ORD-026167,90.95,Medium,Auto Parts,B2C,8
ORD-026168,415.26,High,Auto Parts,B2C,14
ORD-026169,694.26,Low,Pharma,B2B,11
ORD-026170,498.97,Medium,Auto Parts,B2C,12
ORD-026171,717.15,High,Pharma,B2C,8
ORD-026172,406.09,High,Electronics,D2C,12
ORD-026173,862.07,Medium,Pharma,B2C,1
ORD-026174,121.93,Low,FMCG,B2C,3
ORD-026175,192.21,Medium,Pharma,B2C,2
ORD-026176,222.91,High,Apparel,B2B,12
ORD-026177,70.26,High,Furniture,D2C,9
ORD-026178,447.4,Medium,FMCG,B2B,6
ORD-026179,1270.14,Low,Furniture,B2C,4
ORD-026180,779.95,Low,Auto Parts,B2B,5
ORD-026181,156.61,High,Electronics,B2C,4
ORD-026182,170.74,Medium,FMCG,B2B,12
ORD-026183,211.62,Medium,FMCG,B2C,11
ORD-026184,168.63,Medium,Apparel,B2C,10
ORD-026185,575.95,Medium,Furniture,B2C,4
ORD-026186,894.87,Medium,Electronics,B2C,2
ORD-026187,351.93,High,FMCG,D2C,10
ORD-026188,1130.41,Medium,Apparel,D2C,9
ORD-026189,72.16,Low,Grocery,B2B,7
ORD-026190,126.56,High,Books,D2C,10
ORD-026191,66.26,Medium,Apparel,B2C,14
ORD-026192,229.0,Medium,Pharma,B2C,9
ORD-026193,876.58,Low,Grocery,B2C,6
ORD-026194,71.11,Medium,FMCG,B2C,6
ORD-026195,625.65,Medium,Books,B2C,11
ORD-026196,282.9,Medium,Apparel,B2C,14
ORD-026197,97.56,Medium,Auto Parts,B2C,2
ORD-026198,209.05,Medium,Pharma,B2B,5
ORD-026199,61.42,Medium,FMCG,B2C,9
ORD-026200,527.96,High,Electronics,B2C,11
ORD-026201,218.77,High,Books,B2C,9
ORD-026202,367.61,Low,Electronics,B2B,5
ORD-026203,83.92,Low,Electronics,D2C,11
ORD-026204,918.06,Low,Grocery,B2C,14
ORD-026205,161.71,Medium,Pharma,B2C,2
ORD-026206,168.7,Low,Furniture,B2C,4
ORD-026207,360.7,Medium,FMCG,B2C,1
ORD-026208,494.84,Low,Apparel,D2C,10
ORD-026209,210.77,Medium,Auto Parts,B2C,14
ORD-026210,205.94,Medium,FMCG,B2C,1
ORD-026211,910.33,High,Books,D2C,6
ORD-026212,153.65,High,Furniture,B2C,2
ORD-026213,358.75,Medium,Pharma,B2B,7
ORD-026214,343.33,Medium,Furniture,B2B,4
ORD-026215,652.59,Low,Grocery,B2C,1
ORD-026216,321.69,Medium,Pharma,B2C,3
ORD-026217,218.34,High,Auto Parts,D2C,2
ORD-026218,158.65,Low,Electronics,B2C,9
ORD-026219,87.98,Medium,Grocery,D2C,3
ORD-026220,604.15,Low,Apparel,B2C,3
ORD-026221,177.96,Medium,Auto Parts,B2C,5
ORD-026222,1012.18,High,Pharma,B2C,2
ORD-026223,817.02,Low,Furniture,B2C,8
ORD-026224,691.1,Medium,FMCG,B2C,10
ORD-026225,325.93,Medium,Furniture,B2C,8
ORD-026226,205.95,Low,Electronics,B2C,2
ORD-026227,75.09,Low,Electronics,D2C,10
ORD-026228,218.51,Low,Apparel,B2C,5
ORD-026229,237.44,Medium,Electronics,B2C,11
ORD-026230,296.88,Medium,Apparel,B2C,6
ORD-026231,638.01,Low,Apparel,B2C,12
ORD-026232,387.07,Medium,Pharma,D2C,2
ORD-026233,22.89,Low,Auto Parts,B2B,13
ORD-026234,135.9,High,Furniture,B2C,3
ORD-026235,365.82,Medium,Pharma,B2B,9
ORD-026236,72.53,Medium,Books,B2B,1
ORD-026237,346.53,Low,Furniture,B2B,11
ORD-026238,489.16,Low,Electronics,B2C,11
ORD-026239,56.8,Medium,Grocery,B2B,11
ORD-026240,136.83,Medium,Apparel,D2C,13
ORD-026241,258.34,Medium,Grocery,D2C,3
ORD-026242,1635.32,High,Apparel,B2C,3
ORD-026243,289.84,High,Grocery,D2C,3
ORD-026244,587.88,Medium,Pharma,B2B,8
ORD-026245,37.72,High,Electronics,B2C,7
ORD-026246,431.15,Medium,Auto Parts,B2B,11
ORD-026247,148.98,Medium,Furniture,B2C,5
ORD-026248,516.83,Medium,FMCG,B2C,10
ORD-026249,250.38,Low,Auto Parts,B2C,5
ORD-026250,720.14,Low,Books,B2C,5
ORD-026251,84.51,High,Furniture,B2B,7
ORD-026252,231.3,Medium,Books,B2C,9
ORD-026253,279.29,Low,Pharma,B2C,6
ORD-026254,203.81,Low,Grocery,B2C,12
ORD-026255,451.46,Medium,Auto Parts,D2C,13
ORD-026256,512.49,Medium,Furniture,D2C,8
ORD-026257,302.57,Medium,Furniture,B2B,11
ORD-026258,86.92,Medium,Auto Parts,B2B,1
ORD-026259,35.34,Medium,Books,B2B,5
ORD-026260,166.37,Low,Books,D2C,4
ORD-026261,319.82,Low,Auto Parts,B2B,11
ORD-026262,833.23,Medium,Grocery,D2C,1
ORD-026263,254.47,Low,Books,B2B,6
ORD-026264,135.11,Medium,Pharma,D2C,2
ORD-026265,1724.25,High,FMCG,B2B,12
ORD-026266,350.4,High,Apparel,B2B,13
ORD-026267,301.28,Low,FMCG,D2C,8
ORD-026268,445.27,Medium,Books,B2B,3
ORD-026269,349.44,Medium,Electronics,B2B,11
ORD-026270,190.12,Low,Electronics,B2C,10
ORD-026271,363.26,Low,Auto Parts,B2B,9
ORD-026272,585.66,Medium,Pharma,B2B,7
ORD-026273,359.26,Low,Pharma,D2C,11
ORD-026274,115.57,Medium,FMCG,B2C,12
ORD-026275,210.96,Medium,Pharma,B2C,2
ORD-026276,68.07,High,Books,B2C,5
ORD-026277,77.62,Medium,Grocery,B2C,2
ORD-026278,346.0,Medium,Grocery,D2C,13
ORD-026279,196.96,High,FMCG,B2B,3
ORD-026280,499.31,High,Books,D2C,7
ORD-026281,181.49,Low,FMCG,B2B,11
ORD-026282,325.35,High,Books,B2B,7
ORD-026283,175.79,Low,Furniture,B2B,13
ORD-026284,2014.18,Low,Electronics,B2B,11
ORD-026285,230.57,Medium,Electronics,D2C,4
ORD-026286,249.74,Low,Electronics,B2C,9
ORD-026287,927.71,High,Books,B2B,8
ORD-026288,671.27,Low,Grocery,B2B,3
ORD-026289,495.45,Low,Furniture,B2C,12
ORD-026290,423.52,Low,Books,B2C,13
ORD-026291,1047.0,High,Pharma,B2C,6
ORD-026292,185.22,Medium,Apparel,B2C,12
ORD-026293,228.8,High,FMCG,D2C,12
ORD-026294,275.01,High,Grocery,D2C,1
ORD-026295,299.25,High,Auto Parts,B2C,6
ORD-026296,433.38,Medium,FMCG,B2C,4
ORD-026297,214.45,Medium,Books,B2B,1
ORD-026298,240.26,Medium,FMCG,B2B,9
ORD-026299,145.45,Low,Auto Parts,B2B,1
ORD-026300,149.59,Medium,Auto Parts,B2B,13
ORD-026301,38.87,Medium,Pharma,D2C,6
ORD-026302,531.76,Medium,Grocery,B2B,3
ORD-026303,125.47,Low,Apparel,B2C,14
ORD-026304,325.79,Medium,Apparel,B2B,9
ORD-026305,225.08,Medium,FMCG,B2B,3
ORD-026306,346.51,Low,Auto Parts,B2C,9
ORD-026307,395.78,Medium,Pharma,B2B,7
ORD-026308,52.38,High,FMCG,B2C,7
ORD-026309,169.71,Medium,Electronics,B2B,7
ORD-026310,129.45,Low,Furniture,B2B,13
ORD-026311,188.24,Low,Books,B2B,4
ORD-026312,98.1,Low,FMCG,B2C,3
ORD-026313,164.94,Medium,Furniture,D2C,1
ORD-026314,56.57,Medium,Grocery,B2C,11
ORD-026315,825.31,Medium,Books,B2B,5
ORD-026316,132.82,Medium,Auto Parts,B2B,2
ORD-026317,892.81,Medium,Grocery,B2C,8
ORD-026318,838.08,Medium,Grocery,B2B,8
ORD-026319,37.7,Medium,FMCG,B2B,6
ORD-026320,114.76,Low,Electronics,B2C,9
ORD-026321,1035.84,Low,Auto Parts,B2C,10
ORD-026322,83.33,Medium,Apparel,B2C,9
ORD-026323,220.45,High,Grocery,B2C,1
ORD-026324,686.34,Medium,Pharma,B2C,2
ORD-026325,285.0,Low,FMCG,B2B,10
ORD-026326,188.25,Low,FMCG,B2C,2
ORD-026327,225.78,Medium,Grocery,B2C,2
ORD-026328,51.14,Medium,Electronics,B2C,14
ORD-026329,303.04,Medium,Books,B2B,2
ORD-026330,126.32,Medium,Books,B2C,9
ORD-026331,408.66,Medium,Apparel,B2B,8
ORD-026332,210.61,Medium,Electronics,B2B,9
ORD-026333,109.14,Medium,Books,B2C,6
ORD-026334,318.96,Low,Furniture,D2C,5
ORD-026335,188.24,Medium,Books,B2C,9
ORD-026336,61.49,Medium,Electronics,B2C,7
ORD-026337,177.24,Medium,Furniture,B2C,11
ORD-026338,430.72,Low,Auto Parts,B2C,9
ORD-026339,73.87,High,FMCG,D2C,7
ORD-026340,359.87,Medium,FMCG,B2B,13
ORD-026341,69.83,Medium,FMCG,B2C,13
ORD-026342,1362.64,Low,Furniture,B2C,1
ORD-026343,150.41,High,Auto Parts,B2C,12
ORD-026344,104.21,Medium,Electronics,B2B,1
ORD-026345,217.2,Medium,Books,B2C,3
ORD-026346,445.99,Low,FMCG,B2B,8
ORD-026347,246.54,High,Furniture,D2C,12
ORD-026348,70.11,High,Auto Parts,B2B,13
ORD-026349,36.89,Low,Electronics,B2B,7
ORD-026350,592.44,High,Pharma,B2C,14
ORD-026351,43.72,Medium,Pharma,B2C,8
ORD-026352,713.05,Medium,Grocery,D2C,12
ORD-026353,302.93,Medium,Electronics,B2C,2
ORD-026354,117.2,Medium,Grocery,B2B,11
ORD-026355,382.53,Low,Pharma,D2C,2
ORD-026356,390.58,High,Pharma,B2C,1
ORD-026357,212.41,Medium,Electronics,B2B,12
ORD-026358,447.55,High,Electronics,B2C,7
ORD-026359,460.8,Medium,Books,B2B,10
ORD-026360,324.31,High,Pharma,B2B,13
ORD-026361,84.86,Medium,Furniture,B2C,10
ORD-026362,128.83,High,Electronics,B2B,10
ORD-026363,622.1,Medium,Furniture,B2C,6
ORD-026364,354.39,Low,Furniture,D2C,10
ORD-026365,62.47,Medium,Apparel,B2B,5
ORD-026366,220.99,High,Grocery,B2C,4
ORD-026367,291.72,Medium,Books,B2B,10
ORD-026368,414.09,Medium,Grocery,B2C,12
ORD-026369,202.62,Medium,Books,B2B,14
ORD-026370,320.61,Medium,Books,B2B,6
ORD-026371,542.47,Low,Grocery,B2B,10
ORD-026372,370.88,Medium,Auto Parts,B2C,4
ORD-026373,200.35,Low,Books,B2B,12
ORD-026374,155.21,High,Grocery,B2C,3
ORD-026375,778.14,Medium,Books,D2C,8
ORD-026376,473.02,Medium,Auto Parts,B2B,11
ORD-026377,129.57,Low,Auto Parts,B2B,4
ORD-026378,159.79,Low,Grocery,B2B,3
ORD-026379,157.02,Low,Books,B2B,7
ORD-026380,317.79,High,Electronics,D2C,1
ORD-026381,156.03,Low,Apparel,B2C,3
ORD-026382,385.28,Medium,Grocery,D2C,14
ORD-026383,123.5,Medium,FMCG,B2C,1
ORD-026384,586.05,Medium,Furniture,B2C,3
ORD-026385,338.9,Medium,Apparel,B2C,12
ORD-026386,428.02,Medium,Pharma,B2C,3
ORD-026387,483.39,Low,Apparel,B2C,7
ORD-026388,138.38,Low,Apparel,D2C,1
ORD-026389,763.57,Medium,FMCG,B2C,4
ORD-026390,167.44,High,FMCG,D2C,3
ORD-026391,154.29,Medium,Grocery,B2C,4
ORD-026392,510.78,Medium,FMCG,B2C,14
ORD-026393,361.51,Medium,Pharma,B2B,2
ORD-026394,286.54,Low,Pharma,B2C,7
ORD-026395,284.11,Medium,Books,B2C,1
ORD-026396,293.23,Low,Pharma,B2C,2
ORD-026397,381.97,Medium,Pharma,B2B,13
ORD-026398,558.6,Low,Furniture,D2C,14
ORD-026399,,Medium,Electronics,B2C,8
ORD-026400,61.38,Medium,FMCG,B2C,6
ORD-026401,39.65,Medium,Apparel,D2C,14
ORD-026402,182.84,Low,Electronics,B2B,12
ORD-026403,230.75,Medium,Grocery,B2C,6
ORD-026404,49.48,Medium,Furniture,B2C,3
ORD-026405,701.05,Medium,Books,B2C,2
ORD-026406,170.47,Medium,Books,B2C,1
ORD-026407,167.31,Low,Pharma,D2C,7
ORD-026408,847.63,Medium,Apparel,B2C,6
ORD-026409,154.28,High,Furniture,B2C,7
ORD-026410,671.18,Medium,Furniture,B2B,1
ORD-026411,1659.39,Medium,Grocery,D2C,9
ORD-026412,413.55,Medium,Apparel,B2C,5
ORD-026413,447.36,Low,Books,B2C,4
ORD-026414,369.17,Medium,Books,B2B,7
ORD-026415,388.56,Medium,Furniture,D2C,7
ORD-026416,322.46,Medium,Furniture,B2B,5
ORD-026417,380.29,High,Pharma,B2B,9
ORD-026418,120.73,High,Auto Parts,B2C,12
ORD-026419,98.14,Low,Electronics,B2C,4
ORD-026420,658.19,Low,Grocery,B2C,11
ORD-026421,183.27,Medium,Auto Parts,B2C,8
ORD-026422,45.69,Medium,Auto Parts,B2B,2
ORD-026423,130.33,Medium,FMCG,B2C,6
ORD-026424,517.1,Medium,Auto Parts,B2B,10
ORD-026425,199.58,High,Grocery,B2C,4
ORD-026426,370.17,Medium,Grocery,B2B,11
ORD-026427,74.11,Medium,Furniture,B2C,4
ORD-026428,278.05,Medium,Pharma,B2C,9
ORD-026429,340.4,Medium,Books,B2C,10
ORD-026430,256.36,Medium,Electronics,B2C,1
ORD-026431,301.63,Medium,Auto Parts,B2C,11
ORD-026432,685.55,Low,FMCG,B2B,7
ORD-026433,305.2,Medium,Pharma,B2C,14
ORD-026434,206.6,Medium,Pharma,D2C,10
ORD-026435,906.02,Medium,FMCG,B2C,4
ORD-026436,291.88,Medium,Apparel,B2C,12
ORD-026437,190.71,Low,Books,D2C,1
ORD-026438,141.79,Medium,Furniture,B2B,4
ORD-026439,115.86,Medium,Apparel,D2C,6
ORD-026440,488.38,High,Grocery,B2C,10
ORD-026441,138.78,Medium,Pharma,D2C,11
ORD-026442,932.67,Medium,Apparel,B2C,4
ORD-026443,404.59,Medium,Pharma,B2B,7
ORD-026444,263.82,Low,FMCG,B2B,13
ORD-026445,204.37,Low,FMCG,B2C,7
ORD-026446,157.09,Medium,Grocery,B2B,8
ORD-026447,178.75,High,Grocery,B2C,6
ORD-026448,213.17,Low,FMCG,D2C,8
ORD-026449,305.7,Low,Grocery,B2B,9
ORD-026450,177.41,Low,FMCG,B2C,6
ORD-026451,413.96,Medium,Pharma,B2B,9
ORD-026452,905.83,Low,Books,B2C,13
ORD-026453,93.68,High,Electronics,B2B,10
ORD-026454,99.16,High,Grocery,B2C,14
ORD-026455,221.67,Medium,FMCG,B2B,3
ORD-026456,258.11,Medium,Furniture,B2C,9
ORD-026457,84.54,Low,Electronics,D2C,3
ORD-026458,57.09,Medium,Auto Parts,D2C,11
ORD-026459,178.91,Low,Books,D2C,4
ORD-026460,149.19,Medium,Pharma,B2C,1
ORD-026461,693.62,Medium,Apparel,B2B,6
ORD-026462,423.59,Low,Auto Parts,B2C,7
ORD-026463,441.7,Low,Apparel,B2C,4
ORD-026464,144.75,Medium,Furniture,B2C,6
ORD-026465,127.33,High,Auto Parts,B2C,4
ORD-026466,174.68,Medium,Books,B2C,5
ORD-026467,487.41,Medium,FMCG,B2B,1
ORD-026468,167.76,Medium,Grocery,B2C,11
ORD-026469,127.13,High,Furniture,B2B,14
ORD-026470,371.52,Medium,Furniture,D2C,10
ORD-026471,236.02,Medium,Auto Parts,B2B,8
ORD-026472,196.06,High,Electronics,B2B,10
ORD-026473,826.39,Low,FMCG,B2C,1
ORD-026474,227.81,Low,Furniture,B2C,4
ORD-026475,148.07,High,Apparel,B2C,13
ORD-026476,237.82,Medium,Furniture,B2C,5
ORD-026477,154.39,High,Auto Parts,B2B,8
ORD-026478,157.0,Low,Apparel,B2C,9
ORD-026479,77.67,Low,Apparel,B2B,9
ORD-026480,278.26,Medium,Grocery,B2B,9
ORD-026481,63.52,Low,Grocery,B2B,10
ORD-026482,155.42,Medium,Grocery,B2C,9
ORD-026483,567.77,Medium,Books,B2C,11
ORD-026484,271.48,Medium,Furniture,B2B,7
ORD-026485,84.86,Low,Pharma,B2C,8
ORD-026486,488.04,Low,Pharma,B2B,3
ORD-026487,138.9,Medium,Pharma,B2C,8
ORD-026488,430.87,Medium,Grocery,B2C,13
ORD-026489,180.66,Medium,Books,D2C,7
ORD-026490,224.67,Medium,Auto Parts,B2C,12
ORD-026491,47.67,Medium,FMCG,B2B,5
ORD-026492,178.28,Medium,Apparel,B2C,1
ORD-026493,114.04,Medium,Books,B2C,5
ORD-026494,417.15,Low,Apparel,B2C,6
ORD-026495,859.94,Low,Books,B2C,11
ORD-026496,150.51,High,Apparel,D2C,9
ORD-026497,148.73,High,Electronics,B2C,8
ORD-026498,118.23,High,Books,B2C,4
ORD-026499,378.6,Low,Books,B2C,3
ORD-026500,100.51,Medium,Books,B2C,13
ORD-026501,122.28,Medium,Pharma,B2C,6
ORD-026502,133.95,Medium,Electronics,B2B,1
ORD-026503,60.35,Medium,Furniture,B2C,5
ORD-026504,382.82,Medium,FMCG,B2B,10
ORD-026505,122.05,Medium,Grocery,B2C,1
ORD-026506,194.58,Medium,Electronics,B2C,7
ORD-026507,371.33,Medium,Auto Parts,B2C,7
ORD-026508,326.92,Medium,Grocery,B2C,10
ORD-026509,644.91,Low,Apparel,B2B,6
ORD-026510,483.53,Medium,Apparel,B2C,8
ORD-026511,256.06,Medium,FMCG,B2B,9
ORD-026512,825.18,Medium,Furniture,B2B,3
ORD-026513,194.52,Medium,Electronics,B2C,4
ORD-026514,368.23,High,Grocery,D2C,12
ORD-026515,506.75,Medium,Grocery,B2B,9
ORD-026516,299.51,High,Electronics,B2B,9
ORD-026517,528.77,Low,Electronics,B2C,14
ORD-026518,240.96,High,Apparel,B2B,2
ORD-026519,310.78,Low,Furniture,D2C,1
ORD-026520,317.83,High,Apparel,B2C,9
ORD-026521,172.51,Medium,Pharma,B2C,8
ORD-026522,213.23,Low,Electronics,B2C,14
ORD-026523,744.16,Medium,Books,B2C,6
ORD-026524,557.15,Low,Books,D2C,11
ORD-026525,695.47,Medium,Apparel,B2C,9
ORD-026526,958.03,Medium,Pharma,B2B,1
ORD-026527,129.68,Low,Electronics,B2C,9
ORD-026528,294.29,Medium,Furniture,D2C,2
ORD-026529,16.25,Low,Books,B2C,1
ORD-026530,88.39,Medium,Pharma,D2C,11
ORD-026531,169.78,Medium,FMCG,B2B,9
ORD-026532,376.86,High,Furniture,D2C,11
ORD-026533,128.25,Low,Grocery,B2C,10
ORD-026534,151.6,Low,Apparel,B2B,12
ORD-026535,697.1,Medium,Books,B2C,14
ORD-026536,236.08,Medium,Apparel,D2C,7
ORD-026537,392.43,Medium,Pharma,B2B,3
ORD-026538,348.73,Medium,Grocery,B2C,5
ORD-026539,54.35,High,FMCG,B2C,1
ORD-026540,339.3,Medium,FMCG,B2B,13
ORD-026541,105.73,Low,Apparel,B2C,10
ORD-026542,99.84,High,Books,D2C,10
ORD-026543,278.35,Medium,Auto Parts,B2B,9
ORD-026544,597.2,Low,Auto Parts,D2C,2
ORD-026545,815.93,Medium,Electronics,B2C,1
ORD-026546,504.51,Low,FMCG,B2C,3
ORD-026547,721.77,High,Apparel,B2B,5
ORD-026548,370.71,Medium,Furniture,B2C,1
ORD-026549,281.47,Medium,Grocery,B2C,11
ORD-026550,208.46,High,Books,B2C,4
ORD-026551,374.49,High,Books,D2C,8
ORD-026552,535.63,Medium,Books,B2C,11
ORD-026553,105.9,Low,Grocery,B2C,11
ORD-026554,276.0,Low,Auto Parts,D2C,14
ORD-026555,78.5,High,FMCG,B2C,5
ORD-026556,118.84,Medium,Apparel,D2C,5
ORD-026557,234.38,Medium,FMCG,B2B,14
ORD-026558,273.72,Medium,Electronics,B2C,4
ORD-026559,116.06,Low,Furniture,B2C,13
ORD-026560,542.12,High,Furniture,B2C,2
ORD-026561,96.92,Low,Furniture,B2B,4
ORD-026562,288.82,Medium,Auto Parts,B2B,2
ORD-026563,297.78,Low,Books,B2B,3
ORD-026564,1055.22,Medium,Books,D2C,2
ORD-026565,580.02,Medium,Books,B2B,3
ORD-026566,521.14,Medium,Grocery,D2C,7
ORD-026567,550.36,Low,Apparel,D2C,2
ORD-026568,159.48,Medium,Electronics,B2C,7
ORD-026569,63.2,Low,Books,B2C,13
ORD-026570,1116.63,Medium,Books,D2C,1
ORD-026571,65.48,Low,FMCG,B2B,5
ORD-026572,113.35,Low,Apparel,B2C,14
ORD-026573,166.85,Medium,Grocery,B2C,6
ORD-026574,210.91,Medium,Books,B2C,8
ORD-026575,245.48,Medium,FMCG,B2C,7
ORD-026576,836.54,High,Books,B2C,1
ORD-026577,314.81,Medium,Furniture,B2B,14
ORD-026578,154.08,High,Auto Parts,B2B,11
ORD-026579,620.72,Medium,Pharma,B2C,9
ORD-026580,181.56,Low,Books,B2B,3
ORD-026581,243.73,Medium,Apparel,B2B,7
ORD-026582,323.52,Medium,Books,B2C,10
ORD-026583,243.57,Low,FMCG,B2B,9
ORD-026584,755.79,Medium,FMCG,B2C,8
ORD-026585,334.23,Medium,Pharma,D2C,8
ORD-026586,226.07,High,Furniture,B2C,13
ORD-026587,416.89,Low,Furniture,B2B,6
ORD-026588,113.77,Low,Books,B2C,11
ORD-026589,533.71,Medium,Auto Parts,B2C,13
ORD-026590,252.25,Medium,Grocery,D2C,10
ORD-026591,583.06,Medium,Books,D2C,2
ORD-026592,720.51,Medium,Electronics,B2B,3
ORD-026593,304.51,Medium,FMCG,B2C,9
ORD-026594,760.38,Medium,Furniture,B2B,11
ORD-026595,64.91,High,Auto Parts,B2C,14
ORD-026596,163.58,Low,FMCG,B2B,7
ORD-026597,222.8,High,Books,B2C,4
ORD-026598,170.54,Medium,Electronics,D2C,2
ORD-026599,84.0,Low,FMCG,B2C,6
ORD-026600,365.95,Medium,Electronics,D2C,5
ORD-026601,147.11,Medium,Auto Parts,B2C,7
ORD-026602,371.42,Low,Pharma,B2C,2
ORD-026603,458.34,Medium,Electronics,B2C,10
ORD-026604,553.75,Low,Books,B2B,1
ORD-026605,100.95,High,Books,B2C,14
ORD-026606,1045.84,Low,Furniture,B2B,7
ORD-026607,126.68,Medium,FMCG,B2B,1
ORD-026608,270.91,Low,Auto Parts,D2C,3
ORD-026609,131.1,Low,Furniture,B2C,5
ORD-026610,318.45,High,Books,D2C,8
ORD-026611,382.67,Medium,Grocery,B2B,12
ORD-026612,172.35,Low,Pharma,B2B,5
ORD-026613,109.55,High,Apparel,B2C,13
ORD-026614,301.67,Low,Auto Parts,B2B,5
ORD-026615,163.7,High,Grocery,D2C,7
ORD-026616,151.8,Medium,Auto Parts,D2C,3
ORD-026617,326.84,Medium,FMCG,D2C,13
ORD-026618,1427.69,Medium,Furniture,B2C,6
ORD-026619,1197.98,Medium,Furniture,B2B,11
ORD-026620,347.34,Medium,Apparel,B2C,9
ORD-026621,246.27,Low,Apparel,B2C,3
ORD-026622,317.41,Medium,Electronics,B2C,6
ORD-026623,790.96,Medium,Auto Parts,B2B,8
