Order_ID,Carrier,Carrier_Type,City,Zone,Service_Level,Product_Category,Payment_Mode,Vehicle_Type,Distance_KM,Scheduled_Delivery_Start,Scheduled_Delivery_End,Attempt_1_Time,Attempt_2_Time,Attempt_3_Time,Total_Attempts,Delivered_Flag,OTD_Flag,Delivery_Delay_Min,FADR_Flag,Failed_Delivery_Flag,RTO_Flag,Fail_Reason,Avg_Service_Time_Min,Delivery_Density,Capacity_Utilization_Pct,LM_Cost_INR,TCO_INR,Damage_Claim_Flag,Order_Accurate_Flag,Accuracy_Issue,Customer_Rating
ORD-026161,Ekart,Ground,Mumbai,Suburban,Express,Auto Parts,Prepaid,Bike,14.6,2023-08-15 06:46:26,2023-08-15 12:46:26,2023-08-15 06:46:26,2023-08-15 07:36:10,,2,0,0,,0,1,0,Customer absent,1.9,31.2,93.5,113.07,286.39,0,1,None,1.0
ORD-026162,Ekart,Ground,Indore,Urban,Economy,Grocery,Prepaid,Bike,23.5,2023-08-03 19:30:13,2023-08-04 01:30:13,2023-08-03 19:30:13,,,1,0,0,,0,1,1,Wrong address,3.7,115.8,89.7,595.21,1927.07,0,1,None,1.0
ORD-026163,Ekart,Ground,Nagpur,Urban,Same-Day,Pharma,Wallet,Bike,8.6,2023-02-12 01:29:37,2023-02-12 05:29:37,2023-02-12 01:29:37,,,1,1,1,-240.0,1,0,0,None,14.1,85.9,51.8,99.67,328.45,1,1,None,5.0
ORD-026164,DHL-IN,Air,Bangalore,Urban,Standard,Grocery,Prepaid,Bike,12.1,2024-12-04 12:36:59,2024-12-04 18:36:59,2024-12-04 12:36:59,,,1,1,1,-360.0,1,0,0,None,9.9,114.5,74.6,65.42,227.4,0,1,None,5.0
ORD-026165,Shadowfax,Bike,Hyderabad,Urban,Standard,Books,Prepaid,Bike,12.2,2023-09-22 21:36:47,2023-09-23 03:36:47,2023-09-22 21:36:47,,,1,1,1,-360.0,1,0,0,None,6.4,55.2,99.2,119.27,304.96,0,1,None,5.0
ORD-026166,FedEx-IN,Air,Nagpur,Suburban,Express,Furniture,Prepaid,Bike,7.1,2023-08-02 14:28:35,2023-08-02 20:28:35,2023-08-02 14:28:35,,,1,1,1,,1,0,0,None,,73.6,99.6,69.51,194.55,0,1,None,
ORD-026167,Delhivery,Ground,Bhopal,Semi-Urban,Economy,Furniture,Prepaid,Bike,17.9,2023-05-29 00:45:29,2023-05-29 02:45:29,2023-05-29 00:45:29,,,1,1,1,-120.0,1,0,0,None,12.4,107.0,97.8,296.43,1156.57,1,1,None,4.0
ORD-026168,DTDC,Ground,Hyderabad,Urban,Standard,Electronics,Wallet,Bike,13.4,2023-04-25 17:15:52,2023-04-25 21:15:52,2023-04-25 17:15:52,,,1,1,1,-240.0,1,0,0,None,2.1,99.7,85.5,172.31,575.61,0,1,None,4.0
ORD-026169,XpressBees,Ground,Vadodara,Urban,Standard,FMCG,Prepaid,Bike,30.8,2024-02-08 19:06:37,2024-02-09 01:06:37,2024-02-08 19:06:37,,,1,1,1,-360.0,1,0,0,None,5.4,74.8,82.2,320.63,976.64,0,1,None,4.0
ORD-026170,Ekart,Ground,Indore,Urban,Standard,Apparel,COD,Bike,15.2,2024-06-22 14:10:36,2024-06-22 16:10:36,2024-06-22 14:10:36,,,1,1,1,-120.0,1,0,0,None,7.8,13.1,65.9,167.89,567.87,0,1,None,4.0
ORD-026171,Delhivery,Ground,Indore,Urban,Standard,Auto Parts,Credit,Bike,15.9,2024-09-04 19:35:43,2024-09-05 01:35:43,2024-09-04 19:35:43,2024-09-04 20:38:43,,2,1,1,-297.0,0,0,0,None,11.5,31.5,54.6,282.79,861.57,0,1,None,5.0
ORD-026172,FedEx-IN,Air,Vadodara,Rural,Economy,Pharma,Prepaid,Van,17.1,2024-02-28 23:00:18,2024-02-29 05:00:18,2024-02-28 23:00:18,,,1,1,1,-360.0,1,0,0,None,10.6,38.4,99.4,251.24,689.28,0,1,None,4.0
ORD-026173,Ekart,Ground,Indore,Suburban,Standard,Apparel,Prepaid,Bike,17.7,2023-06-24 14:52:51,2023-06-24 20:52:51,2023-06-24 14:52:51,,,1,1,1,-360.0,1,0,0,None,17.6,32.5,96.9,244.39,747.96,0,1,None,4.0
ORD-026174,FedEx-IN,Air,Ahmedabad,Rural,Express,Pharma,COD,Bike,21.6,2023-05-06 00:06:01,2023-05-06 06:06:01,2023-05-06 00:06:01,,,1,1,1,-360.0,1,0,0,None,5.7,115.3,59.4,363.06,1299.48,0,1,None,5.0
ORD-026175,XpressBees,Ground,Surat,Urban,Economy,Electronics,Wallet,Bike,20.8,2023-08-27 07:52:50,2023-08-27 13:52:50,2023-08-27 07:52:50,,,1,0,0,,0,1,1,Customer absent,5.6,82.0,46.9,228.61,859.67,0,1,None,2.0
ORD-026176,Delhivery,Ground,Bhopal,Urban,Standard,FMCG,Prepaid,Bike,8.7,2023-08-13 09:34:36,2023-08-13 13:34:36,2023-08-13 09:34:36,,,1,0,0,,0,1,1,Access issue,4.6,113.0,64.8,235.51,882.51,1,1,None,3.0
ORD-026177,DHL-IN,Air,Pune,Suburban,Standard,Furniture,COD,Bike,1.5,2023-08-03 15:08:22,2023-08-03 21:08:22,2023-08-03 15:08:22,,,1,1,1,-360.0,1,0,0,None,9.5,42.1,40.6,10.68,37.43,0,1,None,4.0
ORD-026178,BlueDart,Air,Surat,Rural,Express,Pharma,COD,Van,11.1,2024-01-17 18:39:58,2024-01-17 20:39:58,2024-01-17 18:39:58,,,1,0,0,,0,1,1,Weather,2.3,57.4,67.3,145.18,379.15,0,1,None,1.0
ORD-026179,Delhivery,Ground,Hyderabad,Urban,Express,Apparel,Prepaid,Bike,15.1,2023-09-04 19:06:01,2023-09-05 01:06:01,2023-09-04 19:06:01,,,1,1,1,-360.0,1,0,0,None,7.1,93.5,70.0,121.59,433.57,0,1,None,4.0
ORD-026180,Shadowfax,Bike,Nagpur,Suburban,Standard,Books,Prepaid,Mini-Truck,28.7,2023-06-15 00:30:39,2023-06-15 02:30:39,2023-06-15 00:30:39,,,1,1,1,-120.0,1,0,0,None,2.1,71.4,68.7,191.63,739.92,0,1,None,5.0
ORD-026181,BlueDart,Air,Nagpur,Suburban,Express,Auto Parts,Prepaid,Bike,17.4,2024-05-24 13:16:13,2024-05-24 15:16:13,2024-05-24 13:16:13,2024-05-24 13:56:55,,2,0,0,,0,1,1,Access issue,4.8,68.7,49.4,245.79,696.82,0,1,None,2.0
ORD-026182,DTDC,Ground,Lucknow,Suburban,Standard,Pharma,COD,Van,34.5,2023-09-24 20:07:47,2023-09-24 22:07:47,2023-09-24 20:07:47,2023-09-24 21:37:43,,2,1,1,-30.1,0,0,0,None,14.5,35.5,80.5,474.72,1363.39,0,1,None,4.0
ORD-026183,DHL-IN,Air,Hyderabad,Suburban,Economy,Furniture,Prepaid,Van,17.8,2024-03-11 20:56:41,2024-03-11 22:56:41,2024-03-11 20:56:41,,,1,1,1,-120.0,1,0,0,None,9.2,81.6,64.2,160.72,563.29,0,1,None,5.0
ORD-026184,Delhivery,Ground,Surat,Urban,Standard,Grocery,Prepaid,Bike,22.2,2024-06-22 07:06:54,2024-06-22 09:06:54,2024-06-22 07:06:54,,,1,1,1,-120.0,1,0,0,None,10.1,37.9,46.5,295.24,947.45,1,1,None,5.0
ORD-026185,FedEx-IN,Air,Chennai,Urban,Express,Electronics,Credit,Mini-Truck,11.9,2024-09-23 17:16:23,2024-09-23 21:16:23,2024-09-23 17:16:23,,,1,0,0,,0,1,0,Customer absent,4.2,63.6,87.9,126.25,499.21,0,1,None,
ORD-026186,BlueDart,Air,Mumbai,Suburban,Express,Electronics,Prepaid,Bike,30.8,2023-01-11 13:24:25,2023-01-11 15:24:25,2023-01-11 13:24:25,,,1,1,1,,1,0,0,None,8.0,110.4,45.1,213.29,555.8,0,1,None,5.0
ORD-026187,Delhivery,Ground,Bangalore,Urban,Express,Auto Parts,Prepaid,Bike,3.6,2023-09-18 05:05:01,2023-09-18 07:05:01,2023-09-18 05:05:01,,,1,1,1,-120.0,1,0,0,None,10.4,35.4,59.1,44.2,111.24,0,1,None,4.0
ORD-026188,DTDC,Ground,Bhopal,Urban,Standard,Pharma,Prepaid,Bike,31.6,2023-10-08 11:50:08,2023-10-08 15:50:08,2023-10-08 11:50:08,,,1,1,1,-240.0,1,0,0,None,7.8,14.2,68.3,304.07,981.3,0,1,None,5.0
ORD-026189,BlueDart,Air,Pune,Semi-Urban,Same-Day,Auto Parts,COD,Bike,18.5,2024-10-25 16:15:39,2024-10-25 22:15:39,2024-10-25 16:15:39,2024-10-25 19:47:56,2024-10-25 20:30:36,3,0,0,,0,1,1,Weather,4.0,61.7,67.0,414.74,1421.54,0,1,None,1.0
ORD-026190,Delhivery,Ground,Nagpur,Urban,Express,Grocery,Credit,Mini-Truck,26.1,2023-01-23 06:51:24,2023-01-23 10:51:24,2023-01-23 06:51:24,2023-01-23 08:55:53,2023-01-23 09:55:34,3,1,1,-55.8,0,0,0,None,6.3,46.4,89.3,284.62,895.83,0,1,None,5.0
ORD-026191,Shadowfax,Bike,Jaipur,Suburban,Same-Day,Electronics,Prepaid,Bike,18.1,2024-02-13 22:37:05,2024-02-14 04:37:05,2024-02-13 22:37:05,2024-02-14 01:13:31,2024-02-14 02:33:15,3,1,1,-123.8,0,0,0,None,9.9,12.3,48.7,118.21,335.41,0,1,None,3.0
ORD-026192,BlueDart,Air,Ahmedabad,Suburban,Express,Apparel,Credit,Bike,12.0,2023-11-21 06:33:13,2023-11-21 08:33:13,2023-11-21 06:33:13,,,1,0,0,,0,1,1,Weather,6.2,52.1,61.1,210.35,580.9,0,0,None,2.0
ORD-026193,Ekart,Ground,Surat,Urban,Economy,FMCG,COD,Bike,14.7,2024-01-12 05:43:16,2024-01-12 11:43:16,2024-01-12 05:43:16,2024-01-12 08:52:33,,2,1,1,-170.7,0,0,0,None,4.5,115.9,87.4,225.35,760.34,0,1,None,5.0
ORD-026194,FedEx-IN,Air,Indore,Urban,Express,Grocery,Prepaid,Bike,30.7,2024-05-04 05:09:31,2024-05-04 11:09:31,2024-05-04 05:09:31,2024-05-04 09:03:37,2024-05-04 10:17:14,3,1,1,-52.3,0,0,0,None,7.6,39.4,57.8,180.23,656.03,0,1,None,4.0
ORD-026195,FedEx-IN,Air,Surat,Suburban,Standard,Auto Parts,Prepaid,Bike,32.2,2023-10-16 04:32:39,2023-10-16 06:32:39,2023-10-16 04:32:39,,,1,1,1,-120.0,1,0,0,None,8.6,52.9,44.0,207.77,694.27,0,1,None,5.0
ORD-026196,XpressBees,Ground,Lucknow,Suburban,Express,Furniture,Prepaid,Van,17.5,2024-05-13 22:30:26,2024-05-14 04:30:26,2024-05-13 22:30:26,,,1,0,0,,0,1,1,Refused delivery,2.4,94.3,46.3,193.76,648.83,0,1,None,1.0
ORD-026197,Ekart,Ground,Hyderabad,Rural,Economy,Books,Prepaid,Bike,4.0,2024-02-02 19:59:33,2024-02-03 01:59:33,2024-02-02 19:59:33,2024-02-02 22:14:26,2024-02-03 00:15:06,3,1,1,-104.5,0,0,0,None,4.2,54.7,51.0,44.58,153.59,0,1,None,
ORD-026198,Delhivery,Ground,Lucknow,Suburban,Express,Pharma,Prepaid,Bike,27.1,2024-02-15 09:52:57,2024-02-15 11:52:57,2024-02-15 09:52:57,,,1,1,1,-120.0,1,0,0,None,7.5,9.9,90.5,252.29,708.29,0,1,None,5.0
ORD-026199,BlueDart,Air,Nagpur,Urban,Economy,Auto Parts,Wallet,Van,5.6,2024-07-27 02:59:08,2024-07-27 06:59:08,2024-07-27 02:59:08,,,1,1,1,-240.0,1,0,0,None,7.6,40.2,69.6,76.56,226.82,0,1,None,5.0
ORD-026200,BlueDart,Air,Chennai,Rural,Express,FMCG,COD,Mini-Truck,32.1,2024-08-24 04:57:40,2024-08-24 10:57:40,2024-08-24 04:57:40,2024-08-24 08:20:32,,2,1,1,-157.1,0,0,0,None,12.4,75.9,74.6,324.25,850.54,0,1,None,4.0
ORD-026201,Ekart,Ground,Lucknow,Suburban,Express,Books,COD,Bike,1.7,2023-05-08 17:56:52,2023-05-08 19:56:52,2023-05-08 17:56:52,,,2,1,0,22.6,0,0,0,None,5.2,52.4,60.0,8.75,34.55,0,1,None,2.0
ORD-026202,Ekart,Ground,Chennai,Urban,Express,Grocery,COD,Bike,3.7,2024-06-26 10:38:17,2024-06-26 12:38:17,2024-06-26 10:38:17,,,1,1,1,-120.0,1,0,0,None,6.4,101.5,57.8,26.62,99.09,0,1,None,5.0
ORD-026203,XpressBees,Ground,Bangalore,Suburban,Economy,Books,Credit,Bike,33.2,2023-02-09 15:51:41,2023-02-09 21:51:41,2023-02-09 15:51:41,,,1,1,1,-360.0,1,0,0,None,5.3,105.5,93.2,337.79,857.37,0,1,None,5.0
ORD-026204,DTDC,Ground,Pune,Urban,Standard,Books,Prepaid,Bike,5.2,2024-07-14 21:30:48,2024-07-14 23:30:48,2024-07-14 21:30:48,2024-07-14 23:19:20,,2,0,0,,0,1,0,Refused delivery,5.8,51.8,71.0,56.29,148.15,0,1,None,1.0
ORD-026205,XpressBees,Ground,Kolkata,Urban,Express,Electronics,Prepaid,Bike,26.6,2024-09-17 09:37:28,2024-09-17 11:37:28,2024-09-17 09:37:28,,,1,1,1,-120.0,1,0,0,None,9.4,62.2,48.8,314.14,1053.84,0,1,None,5.0
ORD-026206,BlueDart,Air,Hyderabad,Rural,Standard,Books,Wallet,Bike,19.3,2023-07-05 00:20:50,2023-07-05 06:20:50,2023-07-05 00:20:50,,,1,1,1,-360.0,1,0,0,None,8.3,69.0,76.8,194.46,735.17,0,1,None,4.0
ORD-026207,BlueDart,Air,Lucknow,Rural,Same-Day,Electronics,Prepaid,Van,6.4,2024-05-03 23:20:35,2024-05-04 01:20:35,2024-05-03 23:20:35,2024-05-04 01:41:48,,2,1,0,21.2,0,0,0,None,13.3,8.2,86.7,95.42,358.06,0,1,None,3.0
ORD-026208,BlueDart,Air,Bangalore,Urban,Express,Pharma,Credit,Mini-Truck,3.3,2024-06-12 23:31:51,2024-06-13 05:31:51,2024-06-12 23:31:51,2024-06-13 00:58:53,2024-06-13 03:55:52,3,1,1,,0,0,0,None,8.1,52.1,53.2,20.86,75.68,0,1,None,5.0
ORD-026209,FedEx-IN,Air,Vadodara,Urban,Express,Furniture,Prepaid,Bike,23.4,2023-05-31 21:22:07,2023-06-01 03:22:07,2023-05-31 21:22:07,,,1,1,1,-360.0,1,0,0,None,,25.8,41.9,360.99,1144.77,0,1,None,4.0
ORD-026210,Shadowfax,Bike,Vadodara,Semi-Urban,Standard,FMCG,Prepaid,Mini-Truck,31.9,2024-11-15 08:49:41,2024-11-15 10:49:41,2024-11-15 08:49:41,,,1,1,1,-120.0,1,0,0,None,8.4,58.7,55.1,255.78,771.26,0,1,None,5.0
ORD-026211,DHL-IN,Air,Surat,Urban,Same-Day,Furniture,Prepaid,Bike,31.2,2024-08-17 18:32:37,2024-08-17 22:32:37,2024-08-17 18:32:37,,,1,1,1,-240.0,1,0,0,None,12.2,48.5,91.8,383.38,1327.32,0,1,None,5.0
ORD-026212,BlueDart,Air,Vadodara,Suburban,Economy,FMCG,Prepaid,Bike,13.5,2023-05-08 23:48:33,2023-05-09 03:48:33,2023-05-08 23:48:33,,,1,1,1,-240.0,1,0,0,None,7.7,92.3,46.8,119.71,339.1,0,1,None,5.0
ORD-026213,Shadowfax,Bike,Vadodara,Semi-Urban,Express,Books,Prepaid,Van,9.9,2024-09-10 03:18:24,2024-09-10 05:18:24,2024-09-10 03:18:24,,,1,1,1,-120.0,1,0,0,None,10.1,38.0,56.5,148.75,508.81,0,1,None,3.0
ORD-026214,BlueDart,Air,Mumbai,Suburban,Standard,Books,Prepaid,Bike,34.1,2024-04-28 16:00:28,2024-04-28 20:00:28,2024-04-28 16:00:28,,,1,1,1,-240.0,1,0,0,None,11.3,67.8,65.3,337.77,1273.11,0,1,None,4.0
ORD-026215,Shadowfax,Bike,Vadodara,Urban,Express,Auto Parts,COD,Van,10.6,2023-12-02 16:10:34,2023-12-02 20:10:34,2023-12-02 16:10:34,,,1,1,1,-240.0,1,0,0,None,6.0,31.2,65.9,77.9,196.19,0,1,None,4.0
ORD-026216,XpressBees,Ground,Bhopal,Urban,Standard,Pharma,Prepaid,Van,14.7,2024-01-14 16:36:59,2024-01-14 18:36:59,2024-01-14 16:36:59,2024-01-14 19:24:44,2024-01-14 20:20:44,3,1,0,103.8,0,0,0,None,9.7,64.5,80.3,205.63,797.87,0,1,None,2.0
ORD-026217,Ekart,Ground,Vadodara,Suburban,Standard,Apparel,Wallet,Bike,5.0,2024-05-17 15:13:12,2024-05-17 21:13:12,2024-05-17 15:13:12,,,1,1,1,-360.0,1,0,0,None,9.6,38.1,54.5,44.8,153.5,0,1,None,4.0
ORD-026218,FedEx-IN,Air,Chennai,Rural,Express,Pharma,Credit,Van,34.5,2024-07-08 05:54:28,2024-07-08 11:54:28,2024-07-08 05:54:28,,,1,0,0,,0,1,0,Access issue,2.7,107.1,82.9,339.8,1290.0,0,1,None,1.0
ORD-026219,SHADOWFAX,Bike,Vadodara,Suburban,Express,Apparel,Prepaid,Bike,12.5,2024-10-06 15:21:01,2024-10-06 19:21:01,2024-10-06 15:21:01,,,1,1,1,-240.0,1,0,0,None,6.8,76.8,91.1,74.16,206.52,0,1,None,5.0
ORD-026220,DTDC,Ground,Bhopal,Semi-Urban,Standard,Grocery,Prepaid,Bike,8.6,2024-12-07 20:28:03,2024-12-08 00:28:03,2024-12-07 20:28:03,,,1,0,0,,0,1,0,Wrong address,1.4,7.6,73.1,65.25,208.42,1,1,None,1.0
ORD-026221,FedEx-IN,Air,Indore,Rural,Standard,Electronics,Prepaid,Bike,21.3,2023-08-17 03:52:53,2023-08-17 09:52:53,2023-08-17 03:52:53,,,1,1,1,-360.0,1,0,0,None,10.1,43.0,49.1,366.7,918.89,0,0,Wrong item,4.0
ORD-026222,DTDC,Ground,Indore,Rural,Standard,Auto Parts,Prepaid,Van,1.8,2023-04-13 03:14:10,2023-04-13 05:14:10,2023-04-13 03:14:10,,,1,1,1,-120.0,1,0,0,None,11.1,32.5,45.1,30.31,111.08,0,1,None,5.0
ORD-026223,FedEx-IN,Air,Chennai,Rural,Express,Auto Parts,COD,Bike,25.3,2024-07-23 23:52:17,2024-07-24 01:52:17,2024-07-23 23:52:17,2024-07-24 00:40:13,,2,1,1,-72.1,0,0,0,None,8.5,78.0,49.6,254.29,751.32,0,1,None,4.0
ORD-026224,Ekart,Ground,Chennai,Semi-Urban,Standard,Pharma,Prepaid,Bike,32.6,2023-12-21 17:59:30,2023-12-21 23:59:30,2023-12-21 17:59:30,2023-12-21 18:49:15,,2,1,1,-310.2,0,0,0,None,1.7,64.6,51.0,258.35,1033.01,0,1,None,5.0
ORD-026225,Shadowfax,Bike,Jaipur,Suburban,Express,Electronics,Wallet,Bike,16.8,2023-06-17 18:01:13,2023-06-17 22:01:13,2023-06-17 18:01:13,,,1,1,1,-240.0,1,0,0,None,7.8,99.1,85.3,252.1,984.93,0,1,None,4.0
ORD-026226,DTDC,Ground,Surat,Urban,Standard,Auto Parts,COD,Bike,26.2,2023-02-14 02:56:25,2023-02-14 08:56:25,2023-02-14 02:56:25,,,1,1,1,-360.0,1,0,0,None,1.5,80.4,82.2,265.34,712.72,0,1,None,5.0
ORD-026227,Delhivery,Ground,Jaipur,Urban,Standard,FMCG,Wallet,Bike,31.2,2024-09-13 05:22:09,2024-09-13 11:22:09,2024-09-13 05:22:09,2024-09-13 07:36:57,2024-09-13 08:47:41,3,1,1,-154.5,0,0,0,None,13.2,98.0,99.4,243.22,701.0,0,1,None,4.0
ORD-026228,XpressBees,Ground,Lucknow,Urban,Express,Auto Parts,COD,Bike,26.7,2024-08-30 14:16:57,2024-08-30 20:16:57,2024-08-30 14:16:57,,,1,1,1,-360.0,1,0,0,None,5.5,66.5,53.0,144.65,479.37,0,1,None,3.0
ORD-026229,FedEx-IN,Air,Delhi,Urban,Standard,FMCG,COD,Bike,13.3,2024-06-13 13:00:34,2024-06-13 19:00:34,2024-06-13 13:00:34,,,1,0,0,,0,1,1,Wrong address,4.0,74.1,51.5,426.88,1081.55,0,1,None,1.0
ORD-026230,BlueDart,Air,Lucknow,Suburban,Standard,Grocery,Wallet,Mini-Truck,1.7,2023-05-10 14:50:54,2023-05-10 20:50:54,2023-05-10 14:50:54,,,1,1,1,-360.0,1,0,0,None,4.0,117.0,46.4,13.58,52.54,0,1,None,4.0
ORD-026231,FedEx-IN,Air,Hyderabad,Urban,Economy,FMCG,Wallet,Bike,3.2,2024-09-04 00:09:52,2024-09-04 02:09:52,2024-09-04 00:09:52,2024-09-04 02:28:59,,2,1,0,19.1,0,0,0,None,10.6,86.6,89.1,16.09,42.32,0,1,None,3.0
ORD-026232,Ekart,Ground,Chennai,Semi-Urban,Same-Day,Electronics,Prepaid,Bike,15.3,2023-12-08 22:34:03,2023-12-09 00:34:03,2023-12-08 22:34:03,,,1,1,1,-120.0,1,0,0,None,11.8,57.4,86.3,137.72,531.7,0,1,None,5.0
ORD-026233,DHL-IN,Air,Bangalore,Suburban,Express,Furniture,Prepaid,Van,29.0,2023-03-04 14:03:57,2023-03-04 20:03:57,2023-03-04 14:03:57,,,1,0,0,,0,1,0,Wrong address,5.0,52.7,71.4,266.01,774.19,0,1,None,1.0
ORD-026234,BlueDart,Air,Lucknow,Urban,Standard,Apparel,COD,Van,15.8,2023-11-13 20:20:18,2023-11-13 22:20:18,2023-11-13 20:20:18,2023-11-14 00:07:41,,2,0,0,,0,1,1,Customer absent,5.2,83.1,45.2,259.87,805.74,0,1,None,
ORD-026235,BlueDart,Air,Chennai,Suburban,Express,Books,Prepaid,Bike,28.1,2024-04-06 16:12:12,2024-04-06 20:12:12,2024-04-06 16:12:12,,,1,1,1,-240.0,1,0,0,None,6.9,76.1,92.5,387.36,1153.75,0,1,None,4.0
ORD-026236,Shadowfax,Bike,Vadodara,Suburban,Express,Electronics,Prepaid,Bike,33.0,2023-05-03 14:24:08,2023-05-03 18:24:08,2023-05-03 14:24:08,2023-05-03 16:17:39,,2,1,1,-126.5,0,0,0,None,15.5,86.6,84.9,183.27,561.56,0,1,None,5.0
ORD-026237,DTDC,Ground,Delhi,Semi-Urban,Express,Apparel,Prepaid,Bike,19.7,2024-05-07 15:45:29,2024-05-07 17:45:29,2024-05-07 15:45:29,,,1,0,0,,0,1,0,Weather,1.1,89.5,49.8,287.84,942.14,0,1,None,1.0
ORD-026238,DHL-IN,Air,Delhi,Urban,Standard,Pharma,COD,Van,13.7,2024-01-08 21:24:01,2024-01-08 23:24:01,2024-01-08 21:24:01,,,1,1,1,-120.0,1,0,0,None,5.6,35.4,64.6,75.6,278.48,0,1,None,3.0
ORD-026239,FedEx-IN,Air,Indore,Urban,Standard,Grocery,Prepaid,Van,32.4,2024-10-04 04:34:03,2024-10-04 08:34:03,2024-10-04 04:34:03,,,1,1,1,-240.0,1,0,0,None,10.6,96.2,56.5,371.49,1269.89,0,1,None,3.0
ORD-026240,DTDC,Ground,Chennai,Urban,Express,Furniture,Prepaid,Bike,3.4,2023-10-04 11:59:35,2023-10-04 17:59:35,2023-10-04 11:59:35,,,1,1,1,-360.0,1,0,0,None,2.7,42.4,96.3,25.98,97.24,0,1,None,5.0
ORD-026241,DHL-IN,Air,Hyderabad,Urban,Standard,Pharma,Wallet,Bike,3.4,2023-05-17 05:25:20,2023-05-17 11:25:20,2023-05-17 05:25:20,,,1,1,1,-360.0,1,0,0,None,6.7,80.7,41.4,43.35,158.71,0,1,None,5.0
ORD-026242,Ekart,Ground,Bangalore,Semi-Urban,Standard,Books,COD,Bike,10.4,2023-08-31 21:17:21,2023-09-01 01:17:21,2023-08-31 21:17:21,,,1,1,1,-240.0,1,0,0,None,7.8,86.8,66.0,111.13,279.84,0,1,None,4.0
ORD-026243,Delhivery,Ground,Bhopal,Urban,Standard,Apparel,Wallet,Bike,33.9,2024-04-19 12:20:53,2024-04-19 16:20:53,2024-04-19 12:20:53,2024-04-19 13:09:07,2024-04-19 15:05:42,3,1,1,-75.2,0,0,0,None,6.6,97.7,40.7,563.4,1655.32,0,1,None,5.0
ORD-026244,XpressBees,Ground,Mumbai,Urban,Economy,Furniture,Credit,Van,,2023-09-05 07:15:53,2023-09-05 09:15:53,2023-09-05 07:15:53,2023-09-05 08:27:36,,2,1,1,-48.3,0,0,0,None,5.4,73.1,76.8,305.86,1213.37,0,1,None,5.0
ORD-026245,Delhivery,Ground,Surat,Suburban,Standard,Grocery,Prepaid,Van,12.2,2023-12-08 17:43:57,2023-12-08 23:43:57,2023-12-08 17:43:57,,,1,1,1,-360.0,1,0,0,None,6.4,22.8,57.9,70.07,208.98,0,1,None,5.0
ORD-026246,XpressBees,Ground,Lucknow,Suburban,Same-Day,Furniture,COD,Bike,9.3,2024-01-25 05:59:20,2024-01-25 07:59:20,2024-01-25 05:59:20,2024-01-25 07:12:28,,2,0,0,,0,1,0,Access issue,4.6,38.9,61.9,129.94,467.14,0,1,None,2.0
ORD-026247,DTDC,Ground,Ahmedabad,Semi-Urban,Express,Apparel,Prepaid,Bike,21.1,2024-10-13 16:32:16,2024-10-13 18:32:16,2024-10-13 16:32:16,2024-10-13 18:11:57,,2,1,1,-20.3,0,0,0,None,14.0,106.0,57.6,368.75,1081.77,0,1,None,5.0
ORD-026248,Delhivery,Ground,Jaipur,Rural,Standard,Grocery,COD,Bike,19.8,2024-06-17 03:29:47,2024-06-17 07:29:47,2024-06-17 03:29:47,,,1,0,0,,0,1,1,Weather,7.7,9.9,80.9,626.92,1924.98,0,1,None,3.0
ORD-026249,DTDC,Ground,Pune,Rural,Express,Furniture,COD,Van,27.8,2023-07-20 07:03:12,2023-07-20 11:03:12,2023-07-20 07:03:12,2023-07-20 10:54:40,,2,1,1,-8.5,0,0,0,None,6.9,37.7,86.9,487.17,1771.43,0,1,None,4.0
ORD-026250,Ekart,Ground,Hyderabad,Suburban,Standard,Apparel,Prepaid,Bike,17.1,2024-06-27 16:39:13,2024-06-27 20:39:13,2024-06-27 16:39:13,,,1,1,1,-240.0,1,0,0,None,4.7,88.3,70.3,242.57,947.33,0,1,None,4.0
ORD-026251,DTDC,Ground,Ahmedabad,Suburban,Standard,Pharma,COD,Mini-Truck,6.8,2024-12-18 09:30:20,2024-12-18 13:30:20,2024-12-18 09:30:20,2024-12-18 11:23:47,,2,1,1,-126.5,0,0,0,None,7.2,90.5,60.3,112.02,322.85,0,1,None,5.0
ORD-026252,BlueDart,Air,Lucknow,Rural,Economy,Books,Prepaid,Bike,5.3,2024-07-02 00:24:31,2024-07-02 02:24:31,2024-07-02 00:24:31,,,1,0,0,,0,1,1,Refused delivery,7.2,44.4,72.3,140.85,515.06,0,1,None,2.0
ORD-026253,XpressBees,Ground,Indore,Urban,Economy,Auto Parts,Credit,Bike,32.4,2024-10-26 05:04:27,2024-10-26 09:04:27,2024-10-26 05:04:27,2024-10-26 06:21:54,,2,1,1,-162.6,0,0,0,None,13.3,50.3,88.5,324.63,1025.59,0,1,None,5.0
ORD-026254,DTDC,Ground,Nagpur,Urban,Express,FMCG,Prepaid,Bike,19.0,2024-11-11 17:43:41,2024-11-11 19:43:41,2024-11-11 17:43:41,,,1,1,1,-120.0,1,0,0,None,6.9,45.1,62.7,189.7,534.9,0,1,None,5.0
ORD-026255,Shadowfax,Bike,Kolkata,Rural,Economy,Pharma,Credit,Van,7.9,2024-05-30 23:43:48,2024-05-31 05:43:48,2024-05-30 23:43:48,2024-05-31 02:50:57,,2,1,1,-172.8,0,0,0,None,2.5,100.2,79.6,54.44,172.65,0,1,None,5.0
