Order_ID,Carrier,Carrier_Type,Warehouse,Destination_Hub,Region,Service_Level,Product_Category,Weight_KG,Volume_CBM,Units,Order_Created_At,Scheduled_Pickup,Actual_Pickup,Scheduled_Departure_WH,Actual_Departure_WH,Scheduled_Arrival_Hub,Actual_Arrival_Hub,Departure_Delay_Min,Arrival_Delay_Min,Pickup_Delay_Min,Late_Departure_Flag,Late_Arrival_Flag,Late_Pickup_Flag,Time_To_Ship_Min,Transit_Damage_Flag,Damage_Type,FM_Cost_INR
ORD-046607,BlueDart,Air,WH-Kolkata-05,HUB-North-01,Central,Standard,FMCG,1.83,0.0077,2,2024-07-11 20:03:26,2024-07-12 02:20:54,2024-07-12 02:27:53,2024-07-12 06:56:50,2024-07-12 07:39:14,2024-07-13 08:37:20,2024-07-13 09:09:07,42.4,-10.6,7.0,1,0,0,695.8,0,None,15.04
ORD-046608,BlueDart,Air,WH-Kolkata-05,HUB-East-03,East,Express,Pharma,7.35,0.0489,40,2024-06-22 02:55:47,2024-06-22 20:59:32,2024-06-22 20:59:16,2024-06-23 00:25:47,2024-06-23 00:42:04,2024-06-23 12:31:42,2024-06-23 12:46:41,16.3,-1.3,-0.3,1,0,0,1306.3,0,None,134.93
ORD-046609,BlueDart,Air,WH-Chennai-04,HUB-West-04,North,Express,Electronics,3.25,0.036,16,2024-10-12 04:46:09,2024-10-12 07:47:00,2024-10-12 07:49:53,2024-10-12 11:07:28,2024-10-12 11:25:42,2024-10-13 00:54:45,2024-10-13 01:20:29,18.2,7.5,2.9,1,0,0,399.5,0,None,42.59
ORD-046610,XpressBees,Ground,WH-Pune-07,HUB-East-03,North,Express,Furniture,12.04,0.0535,35,2024-01-25 13:41:00,2024-01-26 01:12:43,,2024-01-26 03:34:04,2024-01-26 03:40:13,2024-01-26 16:02:12,2024-01-26 16:04:31,6.2,-3.8,36.5,0,0,1,839.2,0,None,274.4
ORD-046611,FedEx-IN,Air,WH-Hyderabad-06,HUB-West-04,West,Economy,Pharma,2.52,0.0262,1,2023-08-28 01:22:43,2023-08-28 01:48:36,2023-08-28 02:10:36,2023-08-28 06:52:21,2023-08-28 06:42:48,2023-08-30 07:41:58,2023-08-30 07:28:42,-9.5,-3.7,22.0,0,0,1,320.1,0,None,25.4
ORD-046612,Shadowfax,Bike,WH-Mumbai-02,HUB-West-04,West,Express,Pharma,1.95,0.0229,19,2023-02-03 19:59:52,2023-02-04 13:46:34,2023-02-04 13:41:59,2023-02-04 17:29:55,2023-02-04 17:32:14,2023-02-05 06:50:40,2023-02-05 07:27:27,2.3,34.4,-4.6,0,1,0,1292.4,0,None,20.75
ORD-046613,DTDC,Ground,WH-Hyderabad-06,HUB-East-03,East,Economy,FMCG,2.09,0.0083,19,2023-11-26 12:11:35,2023-11-26 11:08:00,2023-11-26 11:15:54,2023-11-26 14:46:20,2023-11-26 14:39:36,2023-11-28 10:13:54,2023-11-28 09:55:35,-6.7,-11.6,7.9,0,0,0,148.0,0,None,24.46
ORD-046614,BlueDart,Air,WH-Kolkata-05,HUB-South-02,West,Economy,Electronics,3.96,0.0182,33,2024-02-21 09:11:07,2024-02-21 21:13:46,2024-02-21 21:11:06,2024-02-21 23:37:40,2024-02-21 23:35:09,2024-02-24 05:08:46,2024-02-24 05:39:45,-2.5,33.5,-2.7,0,1,0,864.0,0,None,88.42
ORD-046615,XpressBees,Ground,WH-Chennai-04,HUB-East-03,West,Express,FMCG,1.75,0.0074,39,2024-05-05 08:25:26,2024-05-05 14:14:19,2024-05-05 14:07:50,2024-05-05 19:50:59,2024-05-05 20:36:27,2024-05-06 06:53:57,2024-05-06 07:41:24,45.5,2.0,-6.5,1,0,0,731.0,1,Crushed,24.78
ORD-046616,XpressBees,Ground,WH-Ahmedabad-08,HUB-South-02,South,Standard,Pharma,13.26,0.1469,31,2023-10-01 03:10:45,2023-10-01 15:52:30,2023-10-01 15:52:27,2023-10-01 18:12:38,2023-10-01 18:17:13,2023-10-02 15:43:21,2023-10-02 15:47:51,4.6,-0.1,-0.1,0,0,0,906.5,0,None,223.45
ORD-046617,XpressBees,Ground,WH-Pune-07,HUB-East-03,West,Standard,Furniture,,0.009,31,2023-08-01 06:53:29,2023-08-01 06:14:38,2023-08-01 06:12:12,2023-08-01 11:14:24,2023-08-01 11:45:26,2023-08-02 08:06:40,2023-08-02 08:42:10,31.0,4.5,-2.4,1,0,0,291.9,0,None,17.57
ORD-046618,Ekart,Ground,WH-Ahmedabad-08,HUB-North-01,Central,Standard,FMCG,1.35,0.012,22,2024-11-25 20:27:44,2024-11-26 06:27:54,2024-11-26 06:56:57,2024-11-26 07:36:00,2024-11-26 07:29:25,2024-11-27 09:41:20,,-6.6,4.2,29.0,0,0,1,661.7,0,None,13.78
ORD-046619,Shadowfax,Bike,WH-Delhi-01,HUB-Central-05,South,Same-Day,Books,3.1,0.0147,50,2023-01-02 09:27:37,2023-01-02 22:56:28,2023-01-02 22:56:27,2023-01-03 04:39:14,2023-01-03 04:37:54,2023-01-03 09:06:30,2023-01-03 09:15:19,-1.3,10.1,-0.0,0,0,0,1150.3,0,None,49.14
ORD-046620,DTDC,Ground,WH-Kolkata-05,HUB-East-03,North,Standard,Apparel,2.21,0.0159,18,2023-06-20 21:22:51,2023-06-21 11:11:24,2023-06-21 11:15:56,2023-06-21 13:02:31,2023-06-21 13:06:03,2023-06-22 15:16:03,2023-06-22 15:15:17,3.5,-4.3,4.5,0,0,0,943.2,0,None,35.97
ORD-046621,Shadowfax,Bike,WH-Kolkata-05,HUB-Central-05,East,Express,Pharma,1.91,0.0087,39,2024-12-27 00:20:06,2024-12-27 11:23:34,2024-12-27 11:28:32,2024-12-27 16:03:21,2024-12-27 16:00:10,2024-12-28 05:03:10,2024-12-28 05:02:50,-3.2,2.8,5.0,0,0,0,940.1,0,None,30.86
ORD-046622,DHL-IN,Air,WH-Mumbai-02,HUB-East-03,Central,Standard,Pharma,1.09,0.0036,48,2024-08-04 05:47:09,2024-08-05 00:39:04,2024-08-05 00:37:26,2024-08-05 04:38:17,2024-08-05 04:46:11,2024-08-06 04:52:47,2024-08-06 05:04:28,7.9,3.8,-1.6,0,0,0,1379.0,0,None,24.7
ORD-046623,Ekart,Ground,WH-Hyderabad-06,HUB-South-02,Central,Same-Day,Books,4.81,0.0232,34,2024-07-15 10:39:24,2024-07-15 15:02:56,2024-07-15 15:08:15,2024-07-15 18:56:22,2024-07-15 18:57:28,2024-07-15 23:02:03,2024-07-15 23:25:51,1.1,22.7,5.3,0,1,0,498.1,0,None,109.31
ORD-046624,DHL-IN,Air,WH-Bangalore-03,HUB-South-02,West,Standard,Grocery,3.39,0.0166,27,2024-06-21 10:28:30,2024-06-22 07:07:07,2024-06-22 07:19:47,2024-06-22 10:11:29,2024-06-22 11:01:44,2024-06-23 10:56:47,2024-06-23 11:50:04,50.3,3.0,12.7,1,0,0,1473.2,0,None,84.43
ORD-046625,BlueDart,Air,WH-Mumbai-02,HUB-Central-05,South,Standard,Electronics,6.43,0.0761,4,2023-09-01 10:17:40,2023-09-01 17:22:43,2023-09-01 17:24:59,2023-09-01 22:14:14,2023-09-01 22:13:59,2023-09-02 22:57:57,2023-09-02 23:36:46,-0.2,39.1,2.3,0,1,0,716.3,1,Missing item,113.76
ORD-046626,Delhivery,Ground,WH-Delhi-01,HUB-North-01,Central,Express,FMCG,1.52,0.0157,43,2024-01-12 09:33:57,2024-01-13 04:23:22,2024-01-13 04:18:50,2024-01-13 06:34:11,2024-01-13 06:14:40,2024-01-13 19:00:03,2024-01-13 21:43:20,-19.5,182.8,-4.5,0,1,0,1240.7,1,Missing item,17.41
ORD-046627,XpressBees,Ground,WH-Delhi-01,HUB-East-03,West,Express,Auto Parts,6.19,,24,2023-09-07 12:35:16,2023-09-07 22:53:02,2023-09-07 22:41:36,2023-09-08 03:26:14,2023-09-08 05:50:22,2023-09-08 14:14:48,2023-09-08 16:47:20,144.1,8.4,-11.4,1,0,0,1035.1,0,None,107.66
ORD-046628,Shadowfax,Bike,WH-Hyderabad-06,HUB-East-03,Central,Economy,Furniture,7.17,0.0859,35,2023-03-17 15:58:34,2023-03-18 05:41:48,2023-03-18 05:37:29,2023-03-18 10:08:20,2023-03-18 14:24:55,2023-03-20 12:39:16,2023-03-20 16:37:50,256.6,-18.0,-4.3,1,0,0,1346.3,0,None,63.01
ORD-046629,Delhivery,Ground,WH-Delhi-01,HUB-South-02,West,Standard,Auto Parts,2.13,0.0226,44,2024-01-15 01:46:30,2024-01-15 20:06:40,2024-01-15 21:17:07,2024-01-16 00:02:17,2024-01-16 00:13:43,2024-01-16 23:44:16,2024-01-17 00:06:30,11.4,10.8,70.5,0,0,1,1347.2,0,None,52.58
ORD-046630,BlueDart,Air,WH-Kolkata-05,HUB-North-01,Central,Express,Electronics,3.62,0.0109,4,2024-03-03 04:04:20,2024-03-03 08:25:34,2024-03-03 08:44:58,2024-03-03 12:56:15,2024-03-03 13:05:55,2024-03-04 00:54:49,2024-03-04 01:30:51,9.7,26.4,19.4,0,1,1,541.6,0,None,111.55
ORD-046631,DHL-IN,Air,WH-Kolkata-05,HUB-Central-05,East,Standard,FMCG,2.68,0.0267,21,2024-01-21 09:59:18,2024-01-21 13:05:08,2024-01-21 13:05:27,2024-01-21 14:08:42,2024-01-21 14:40:54,2024-01-22 11:38:56,2024-01-22 12:22:22,32.2,11.2,0.3,1,0,0,281.6,0,None,63.77
ORD-046632,Ekart,Ground,WH-Delhi-01,HUB-West-04,North,Same-Day,Apparel,3.89,0.0349,32,2023-02-28 09:36:43,2023-02-28 19:48:44,2023-02-28 19:47:04,2023-03-01 01:41:54,2023-03-01 01:40:29,2023-03-01 05:10:38,2023-03-01 05:36:45,-1.4,27.5,-1.7,0,1,0,963.8,0,None,96.22
ORD-046633,DHL-IN,Air,WH-Kolkata-05,HUB-West-04,South,Standard,Grocery,1.22,0.0131,19,2024-10-26 18:08:41,2024-10-26 19:29:30,2024-10-26 19:24:48,2024-10-26 21:30:03,2024-10-26 21:18:47,2024-10-27 19:42:30,2024-10-27 19:47:03,-11.3,15.8,-4.7,0,1,0,190.1,0,None,22.58
ORD-046634,Shadowfax,Bike,WH-Kolkata-05,HUB-East-03,Central,Express,FMCG,1.4,0.0055,45,2023-11-04 12:45:55,2023-11-04 22:23:45,2023-11-04 22:24:33,2023-11-05 01:35:18,2023-11-05 01:48:33,2023-11-05 13:02:29,2023-11-05 13:28:51,13.3,13.1,0.8,0,0,0,782.6,0,None,40.69
ORD-046635,XpressBees,Ground,WH-Ahmedabad-08,HUB-West-04,East,Express,Grocery,3.29,0.0152,12,2023-03-26 20:37:20,2023-03-27 12:19:41,2023-03-27 12:20:49,2023-03-27 17:06:24,2023-03-27 17:13:33,2023-03-28 05:15:27,2023-03-28 05:20:25,7.2,-2.2,1.1,0,0,0,1236.2,0,None,49.22
ORD-046636,FedEx-IN,Air,WH-Chennai-04,HUB-South-02,East,Standard,Furniture,9.33,0.0474,38,2023-03-16 18:34:45,2023-03-17 03:46:11,2023-03-17 03:41:33,2023-03-17 09:42:07,2023-03-17 09:52:33,2023-03-18 09:34:04,2023-03-18 09:34:57,10.4,-9.6,-4.6,0,0,0,917.8,0,None,207.94
ORD-046637,DHL-IN,Air,WH-Ahmedabad-08,HUB-South-02,East,Standard,Electronics,4.9,0.0212,1,2024-10-20 13:25:07,2024-10-21 06:26:50,2024-10-21 06:27:25,2024-10-21 11:04:01,2024-10-21 11:12:26,2024-10-22 07:18:22,2024-10-22 07:35:39,8.4,8.9,0.6,0,0,0,1307.3,0,None,68.86
ORD-046638,DHL-IN,Air,WH-Delhi-01,HUB-East-03,West,Express,Auto Parts,2.29,0.0125,45,2024-08-29 11:29:07,2024-08-29 18:52:25,2024-08-29 18:57:25,2024-08-29 20:21:58,2024-08-29 20:15:38,2024-08-30 07:58:50,2024-08-30 08:18:44,-6.3,26.2,5.0,0,1,0,526.5,0,None,64.18
ORD-046639,Delhivery,Ground,WH-Bangalore-03,HUB-North-01,South,Standard,Grocery,5.27,0.0608,5,2024-12-07 04:30:07,2024-12-07 14:41:59,2024-12-07 14:36:46,2024-12-07 16:55:40,2024-12-07 17:04:21,2024-12-08 14:26:48,2024-12-08 14:39:15,8.7,3.8,-5.2,0,0,0,754.2,0,None,65.68
ORD-046640,FedEx-IN,Air,WH-Ahmedabad-08,HUB-East-03,North,Standard,Grocery,1.23,0.0112,27,2024-10-23 10:59:10,2024-10-23 18:15:22,2024-10-23 18:10:17,2024-10-23 22:00:00,2024-10-23 22:33:08,2024-10-24 18:28:01,2024-10-24 18:58:30,33.1,-2.7,-5.1,1,0,0,694.0,0,None,19.13
ORD-046641,FedEx-IN,Air,WH-Kolkata-05,HUB-West-04,South,Economy,Auto Parts,3.35,0.0338,1,2023-03-27 07:28:36,2023-03-27 14:16:19,2023-03-27 14:12:52,2023-03-27 18:07:45,2023-03-27 17:55:13,2023-03-29 17:48:08,2023-03-29 17:49:53,-12.5,14.3,-3.4,0,0,0,626.6,0,None,41.73
ORD-046642,DHL-IN,Air,WH-Kolkata-05,HUB-Central-05,Central,Standard,Pharma,2.93,0.0271,44,2024-08-18 14:50:44,2024-08-19 08:23:38,2024-08-19 08:19:46,2024-08-19 11:45:30,2024-08-19 11:46:43,2024-08-20 11:47:39,2024-08-20 12:20:10,1.2,31.3,-3.9,0,1,0,1256.0,0,None,62.89
ORD-046643,Delhivery,Ground,WH-Pune-07,HUB-Central-05,Central,Standard,Pharma,2.59,0.031,8,2023-02-27 14:47:02,2023-02-27 21:09:15,2023-02-27 21:11:53,2023-02-27 22:25:59,2023-02-27 22:22:44,2023-02-28 21:13:39,2023-02-28 20:55:36,-3.2,-14.8,2.6,0,0,0,455.7,1,Tampered seal,23.37
ORD-046644,XpressBees,Ground,WH-Mumbai-02,HUB-West-04,West,Economy,Books,1.97,0.0132,43,2024-06-01 16:17:41,2024-06-02 00:46:18,2024-06-02 00:40:28,2024-06-02 04:39:24,2024-06-02 04:38:30,2024-06-04 07:56:24,2024-06-04 07:57:49,-0.9,2.3,-5.8,0,0,0,740.8,0,None,47.33
ORD-046645,XpressBees,Ground,WH-Mumbai-02,HUB-South-02,South,Standard,Books,3.1,0.013,18,2023-09-05 08:19:42,2023-09-06 01:11:30,2023-09-06 01:12:49,2023-09-06 02:47:30,2023-09-06 02:31:26,2023-09-07 00:44:05,2023-09-07 00:27:54,-16.1,-0.1,1.3,0,0,0,1091.7,1,,26.64
ORD-046646,Ekart,Ground,WH-Mumbai-02,HUB-West-04,West,Economy,FMCG,0.54,0.0018,44,2023-08-22 12:59:46,2023-08-22 20:03:57,2023-08-22 20:11:49,2023-08-23 01:22:17,2023-08-23 01:29:29,2023-08-25 05:39:45,2023-08-25 05:27:11,7.2,-19.8,7.9,0,0,0,749.7,0,None,7.36
ORD-046647,Shadowfax,Bike,WH-Pune-07,HUB-South-02,East,Economy,Grocery,6.27,0.0258,31,2024-12-15 19:42:58,2024-12-15 19:04:17,2024-12-15 20:44:51,2024-12-15 23:36:12,2024-12-15 23:47:39,2024-12-18 00:47:14,2024-12-18 01:04:41,11.5,6.0,100.6,0,0,1,244.7,0,None,72.65
ORD-046648,Delhivery,Ground,WH-Delhi-01,HUB-North-01,North,Standard,Auto Parts,13.89,0.0909,30,2023-09-18 22:39:10,2023-09-19 12:11:30,2023-09-19 12:11:33,2023-09-19 13:22:50,2023-09-19 13:10:53,2023-09-20 12:04:32,2023-09-20 11:53:55,-11.9,1.3,0.1,0,0,0,871.7,0,None,280.7
ORD-046649,BlueDart,Air,WH-Hyderabad-06,HUB-South-02,South,Standard,Grocery,0.91,0.0092,28,2024-08-29 15:55:50,2024-08-30 06:00:08,2024-08-30 06:05:58,2024-08-30 11:01:48,2024-08-30 11:13:35,2024-08-31 13:15:02,2024-08-31 13:20:59,11.8,-5.9,5.8,0,0,0,1157.8,0,None,15.69
ORD-046650,FedEx-IN,Air,WH-Hyderabad-06,HUB-Central-05,North,Standard,FMCG,,0.0154,48,2024-12-16 11:20:50,2024-12-17 01:50:01,2024-12-17 01:45:20,2024-12-17 07:24:12,2024-12-17 07:12:54,2024-12-18 11:56:50,2024-12-18 11:56:40,-11.3,11.1,-4.7,0,0,0,1192.1,0,None,62.31
ORD-046651,Delhivery,Ground,WH-Hyderabad-06,HUB-North-01,East,Economy,Electronics,6.81,0.0636,5,2024-08-08 18:49:52,2024-08-09 09:37:15,2024-08-09 10:39:16,2024-08-09 14:25:38,2024-08-09 14:24:36,2024-08-11 15:20:03,2024-08-11 15:14:37,-1.0,-4.4,62.0,0,0,1,1174.7,0,None,97.42
ORD-046652,BlueDart,Air,WH-Pune-07,HUB-South-02,North,Standard,FMCG,2.78,0.0285,13,2023-05-29 11:48:55,2023-05-29 23:31:30,2023-05-29 23:31:56,2023-05-30 01:45:27,2023-05-30 01:41:27,2023-05-31 04:35:34,2023-05-31 07:31:07,-4.0,179.6,0.4,0,1,0,832.5,0,None,57.66
ORD-046653,Ekart,Ground,WH-Chennai-04,HUB-West-04,East,Express,Grocery,4.5,0.0455,7,2023-07-23 23:34:40,2023-07-24 12:00:47,2023-07-24 11:54:49,2023-07-24 15:25:42,2023-07-24 15:19:35,2023-07-25 06:58:36,2023-07-25 07:15:55,-6.1,23.4,-6.0,0,1,0,944.9,0,None,57.56
ORD-046654,DTDC,Ground,WH-Hyderabad-06,HUB-North-01,West,Standard,Furniture,5.19,0.0451,9,2023-04-22 10:30:05,2023-04-23 02:00:13,2023-04-23 02:41:29,2023-04-23 07:40:51,2023-04-23 07:31:07,2023-04-24 09:58:54,2023-04-24 09:56:06,-9.7,6.9,41.3,0,0,1,1261.0,0,None,79.0
ORD-046655,XpressBees,Ground,WH-Kolkata-05,HUB-North-01,South,Standard,Auto Parts,5.39,0.0592,27,2023-10-11 02:28:39,2023-10-11 19:14:45,2023-10-11 19:14:06,2023-10-11 23:29:08,2023-10-12 00:03:14,2023-10-13 00:10:01,2023-10-13 00:48:38,34.1,4.5,-0.6,1,0,0,1294.6,0,None,117.01
ORD-046656,XpressBees,Ground,WH-Chennai-04,HUB-South-02,South,Standard,Pharma,3.08,0.035,2,2023-06-02 22:24:34,2023-06-03 15:58:10,2023-06-03 16:01:56,2023-06-03 18:29:13,2023-06-03 18:29:02,2023-06-04 20:01:03,2023-06-04 20:05:26,-0.2,4.6,3.8,0,0,0,1204.5,0,None,71.34
ORD-046657,Delhivery,Ground,WH-Chennai-04,HUB-South-02,West,Express,FMCG,5.0,0.0357,43,2024-11-03 22:55:11,2024-11-04 02:37:09,2024-11-04 02:33:39,2024-11-04 03:41:35,2024-11-04 03:50:48,2024-11-04 15:12:59,2024-11-04 15:16:33,9.2,-5.7,-3.5,0,0,0,295.6,0,None,72.55
ORD-046658,Ekart,Ground,WH-Bangalore-03,HUB-East-03,South,Express,FMCG,1.3,0.0124,2,2023-12-13 23:40:03,2023-12-14 08:02:25,2023-12-14 08:42:23,2023-12-14 11:59:58,2023-12-14 12:49:25,2023-12-15 00:20:26,2023-12-15 01:20:23,49.5,10.5,40.0,1,0,1,789.4,0,None,21.27
ORD-046659,XpressBees,Ground,WH-Delhi-01,HUB-West-04,South,Same-Day,Grocery,3.48,0.0115,12,2024-09-01 05:04:41,2024-09-01 11:02:13,2024-09-01 11:03:56,2024-09-01 13:23:45,2024-09-01 13:23:03,2024-09-01 18:14:46,2024-09-01 18:14:41,-0.7,0.6,1.7,0,0,0,498.4,0,None,117.24
ORD-046660,DTDC,Ground,WH-Chennai-04,HUB-East-03,South,Express,FMCG,0.61,0.0063,18,2024-10-07 17:53:08,2024-10-08 00:38:35,2024-10-08 00:40:24,2024-10-08 03:23:42,2024-10-08 08:52:36,2024-10-08 15:47:34,2024-10-08 21:10:05,328.9,-6.4,1.8,1,0,0,899.5,0,None,10.01
ORD-046661,FedEx-IN,Air,WH-Mumbai-02,HUB-West-04,East,Express,FMCG,2.18,0.0178,25,2024-05-13 18:23:49,2024-05-14 03:08:16,2024-05-14 03:18:33,2024-05-14 08:40:04,2024-05-14 08:42:59,2024-05-14 20:10:51,2024-05-14 20:20:23,2.9,6.6,10.3,0,0,0,859.2,0,None,49.76
ORD-046662,Ekart,Ground,WH-Kolkata-05,HUB-South-02,East,Standard,Grocery,8.12,0.0746,5,2023-02-09 13:39:18,2023-02-09 16:42:07,2023-02-09 16:41:56,2023-02-09 21:24:59,2023-02-09 21:18:56,2023-02-10 19:08:20,2023-02-10 19:24:39,-6.0,22.4,-0.2,0,1,0,459.6,0,None,82.72
ORD-046663,Delhivery,Ground,WH-Ahmedabad-08,HUB-Central-05,South,Express,Grocery,3.29,0.0152,38,2023-12-07 13:32:41,2023-12-08 00:09:37,2023-12-08 00:12:18,2023-12-08 05:38:18,2023-12-08 05:43:08,2023-12-08 16:51:06,2023-12-08 17:05:20,4.8,9.4,2.7,0,0,0,970.4,0,None,36.91
ORD-046664,XpressBees,Ground,WH-Pune-07,HUB-West-04,North,Express,Grocery,1.39,0.0136,39,2024-12-29 04:25:05,2024-12-29 21:41:29,2024-12-29 21:35:58,2024-12-30 00:38:39,2024-12-30 03:11:20,2024-12-30 13:53:49,2024-12-30 16:37:20,152.7,10.8,-5.5,1,0,0,1366.3,0,None,39.41
ORD-046665,FedEx-IN,Air,WH-Chennai-04,HUB-Central-05,South,Economy,Books,1.31,0.0087,28,2023-11-19 06:36:39,2023-11-19 14:40:43,2023-11-19 14:36:33,2023-11-19 20:40:30,2023-11-19 20:39:49,2023-11-22 07:50:29,2023-11-22 07:47:39,-0.7,-2.2,-4.2,0,0,0,843.2,0,None,22.49
ORD-046666,Delhivery,Ground,WH-Pune-07,HUB-Central-05,South,Standard,Electronics,2.4,0.0259,29,2024-04-04 16:09:27,2024-04-04 19:12:41,2024-04-04 19:19:57,2024-04-04 20:46:09,2024-04-04 21:18:50,2024-04-05 22:08:06,2024-04-05 22:34:51,32.7,-5.9,7.3,1,0,0,309.4,0,None,27.08
ORD-046667,fedex-in,Air,WH-Bangalore-03,HUB-North-01,North,Express,Auto Parts,0.38,0.0043,5,2023-07-02 17:29:02,2023-07-03 06:17:06,2023-07-03 06:24:14,2023-07-03 11:25:15,2023-07-03 13:25:32,2023-07-03 22:27:18,2023-07-04 02:00:33,120.3,93.0,7.1,1,1,0,1196.5,0,None,11.54
ORD-046668,BlueDart,Air,WH-Kolkata-05,HUB-South-02,East,Economy,Books,1.6,0.0178,44,2024-03-26 21:39:12,2024-03-27 15:01:38,2024-03-27 15:22:17,2024-03-27 18:50:10,2024-03-27 19:22:10,2024-03-29 18:55:50,2024-03-29 19:46:17,32.0,18.4,20.6,1,1,1,1303.0,0,None,36.2
ORD-046669,Ekart,Ground,WH-Bangalore-03,HUB-South-02,North,Express,Electronics,5.5,0.0203,41,2023-08-24 11:14:32,2023-08-25 08:12:33,2023-08-25 08:06:19,2023-08-25 09:33:36,2023-08-25 09:23:59,2023-08-25 21:53:09,2023-08-25 22:05:43,-9.6,22.2,-6.2,0,1,0,1329.4,0,None,120.56
ORD-046670,FedEx-IN,Air,WH-Kolkata-05,HUB-West-04,Central,Same-Day,FMCG,0.62,0.0039,9,2023-06-04 05:20:43,2023-06-04 21:21:31,2023-06-04 21:21:19,2023-06-05 01:48:02,2023-06-05 01:32:30,2023-06-05 05:38:17,2023-06-05 05:16:08,-15.5,-6.6,-0.2,0,0,0,1211.8,0,None,14.37
ORD-046671,XpressBees,Ground,WH-Hyderabad-06,HUB-North-01,North,Standard,Furniture,3.58,0.034,28,2024-11-23 01:04:27,2024-11-23 17:57:07,2024-11-23 18:16:33,2024-11-23 21:03:31,2024-11-23 21:15:02,2024-11-24 23:24:22,2024-11-24 23:33:31,11.5,-2.4,19.4,0,0,1,1210.6,0,None,82.72
ORD-046672,XpressBees,Ground,WH-Bangalore-03,HUB-East-03,South,Express,Pharma,2.4,0.0255,45,2024-03-28 08:14:39,2024-03-29 02:23:10,2024-03-29 02:30:19,2024-03-29 06:53:32,2024-03-29 06:59:37,2024-03-29 19:45:51,2024-03-29 20:04:31,6.1,12.6,7.2,0,0,0,1365.0,0,None,49.52
ORD-046673,Ekart,Ground,WH-Hyderabad-06,HUB-Central-05,West,Economy,Apparel,2.77,0.025,3,2023-07-10 15:44:51,2023-07-11 03:11:45,2023-07-11 03:04:24,2023-07-11 05:33:56,2023-07-11 05:43:58,2023-07-13 03:10:17,2023-07-13 03:38:30,10.0,18.2,-7.3,0,1,0,839.1,0,None,38.55
ORD-046674,DTDC,Ground,WH-Ahmedabad-08,HUB-East-03,Central,Standard,FMCG,0.69,0.0054,39,2024-12-07 17:03:17,2024-12-08 06:46:31,2024-12-08 06:42:33,2024-12-08 10:23:56,2024-12-08 10:40:55,2024-12-09 08:18:08,2024-12-09 08:42:26,17.0,7.3,-4.0,1,0,0,1057.6,0,None,10.54
ORD-046675,DHL-IN,Air,WH-Chennai-04,HUB-North-01,South,Standard,Apparel,8.78,0.0352,22,2023-02-22 06:50:38,2023-02-22 17:49:18,2023-02-22 17:54:08,2023-02-22 19:26:02,2023-02-22 20:01:29,2023-02-23 15:53:16,2023-02-23 16:20:19,35.5,-8.4,4.8,1,0,0,790.9,0,None,89.92
ORD-046676,XpressBees,Ground,WH-Pune-07,HUB-South-02,West,Express,Auto Parts,4.54,0.0367,35,2023-05-02 04:07:58,2023-05-02 21:41:38,2023-05-02 21:48:52,2023-05-02 23:45:59,2023-05-03 00:25:00,2023-05-03 10:53:14,2023-05-03 11:18:34,39.0,-13.7,7.2,1,0,0,1217.0,0,None,129.64
ORD-046677,FedEx-IN,Air,WH-Mumbai-02,HUB-North-01,South,Standard,FMCG,2.33,,8,2024-01-29 15:28:09,2024-01-29 18:16:10,2024-01-29 18:39:29,2024-01-29 22:48:22,2024-01-29 22:35:23,2024-01-30 22:13:14,2024-01-30 21:50:51,-13.0,-9.4,23.3,0,0,1,427.2,0,None,40.2
ORD-046678,FedEx-IN,Air,WH-Pune-07,HUB-South-02,North,Express,Auto Parts,1.68,0.0065,45,2024-12-02 13:00:05,2024-12-03 00:52:57,2024-12-03 00:56:24,2024-12-03 06:09:17,2024-12-03 12:04:12,2024-12-03 18:19:44,2024-12-04 00:01:04,354.9,-13.6,3.4,1,0,0,1384.1,0,None,42.59
ORD-046679,DTDC,Ground,WH-Bangalore-03,HUB-South-02,Central,Standard,Auto Parts,5.12,0.0308,3,2024-07-28 17:17:22,2024-07-28 16:26:42,,2024-07-28 19:29:14,2024-07-28 19:50:41,2024-07-29 17:43:23,2024-07-29 17:56:06,21.5,-8.7,20.8,1,0,1,153.3,0,None,106.12
ORD-046680,DHL-IN,Air,WH-Mumbai-02,HUB-North-01,Central,Economy,Pharma,2.82,0.0104,3,2023-05-24 17:09:44,2023-05-25 06:21:33,2023-05-25 06:20:02,2023-05-25 11:57:08,2023-05-25 11:58:22,2023-05-27 14:09:19,2023-05-27 14:17:31,1.2,7.0,-1.5,0,0,0,1128.6,0,None,69.49
ORD-046681,DTDC,Ground,WH-Chennai-04,HUB-East-03,West,Standard,Furniture,2.19,0.0196,26,2024-10-18 01:10:06,2024-10-18 05:46:36,2024-10-18 05:44:18,2024-10-18 09:56:24,2024-10-18 09:54:23,2024-10-19 10:30:29,2024-10-19 10:25:29,-2.0,-3.0,-2.3,0,0,0,524.3,0,None,40.63
ORD-046682,Shadowfax,Bike,WH-Kolkata-05,HUB-Central-05,Central,Standard,Apparel,4.41,0.0281,46,2024-05-06 20:06:34,2024-05-06 21:10:20,2024-05-06 21:17:54,2024-05-06 23:17:01,2024-05-06 23:23:56,2024-05-08 01:26:38,2024-05-08 01:33:08,6.9,-0.4,7.6,0,0,0,197.4,0,None,91.26
